source,source_record_id,query_id,window_id,candidate_id,identity_key,v1_match,match_method,title,doi
crossref,10.1109/mrs.2019.8901082,F05,primary,C9D327269DD93,doi:10.1109/mrs.2019.8901082,yes,doi_exact,Traffic Management Strategies for Multi-Robotic Rigid Payload Transport Systems: Extended Abstract,10.1109/mrs.2019.8901082
crossref,10.2139/ssrn.5391070,F05,primary,C96D71BEA149C,doi:10.2139/ssrn.5391070,no,new,Scalable Multi-Uav Trajectory Planning for Cooperative Aerial Transport of a Suspended Payload in Obstacle-Rich Environments,10.2139/ssrn.5391070
crossref,10.1115/detc2004-57476,F05,primary,C21AE965C1D08,doi:10.1115/detc2004-57476,yes,doi_exact,Manipulability-Based Configuration Evaluation of Cooperative Payload Transport by Mobile Robot Collectives,10.1115/detc2004-57476
crossref,10.31274/ahac.9754,F05,primary,C8959CF81D65E,doi:10.31274/ahac.9754,no,new,Cooperative Student-Built Multi-Payload Balloon-Satellite Eclipse Measurement,10.31274/ahac.9754
crossref,10.3724/sp.j.1218.2011.00169,F05,primary,C9805FB4FB594,doi:10.3724/sp.j.1218.2011.00169,yes,doi_exact,Virtual Environment-Based Multi-Operator Multi-Robot Cooperative Teleoperation System,10.3724/sp.j.1218.2011.00169
crossref,10.1007/s10514-005-9717-9,F05,primary,C82AC458AF2EC,doi:10.1007/s10514-005-9717-9,yes,doi_exact,A kinematically compatible framework for cooperative payload transport by nonholonomic mobile manipulators,10.1007/s10514-005-9717-9
crossref,10.1109/acc.2009.5160630,F05,primary,C7BCBEFF96FB9,doi:10.1109/acc.2009.5160630,yes,doi_exact,Motion coordination through cooperative payload transport,10.1109/acc.2009.5160630
crossref,10.1016/j.isatra.2018.05.022,F05,primary,CB29874BDC22B,doi:10.1016/j.isatra.2018.05.022,no,new,Multi-objective control for cooperative payload transport with rotorcraft UAVs,10.1016/j.isatra.2018.05.022
crossref,10.1109/ro-man46459.2019.8956442,F05,primary,CA96697F41316,doi:10.1109/ro-man46459.2019.8956442,yes,doi_exact,Energy Conscious Over-actuated Multi-Agent Payload Transport Robot: Simulations and Preliminary Physical Validation,10.1109/ro-man46459.2019.8956442
crossref,10.5772/13310,F05,primary,CE044CF9A86EA,doi:10.5772/13310,yes,doi_exact,Cooperative Global Localization in Multi-Robot System,10.5772/13310
crossref,10.1109/icsp54964.2022.9778805,F05,primary,C45AE832B4946,doi:10.1109/icsp54964.2022.9778805,yes,doi_exact,Design of Multi-Robot Cooperative Transport System,10.1109/icsp54964.2022.9778805
crossref,10.1109/ssrr50563.2020.9292636,F05,primary,C5C3EC0DA7BED,doi:10.1109/ssrr50563.2020.9292636,yes,doi_exact,Decentralized Collision Avoidance and Motion Planning for Multi-Robot Deformable Payload Transport Systems,10.1109/ssrr50563.2020.9292636
crossref,10.3901/jme.2024.11.145,F05,primary,C637E3BD78574,doi:10.3901/jme.2024.11.145,no,new,Trajectory Tacking Controller Design for Wheeled Robots in Multi-robot Cooperative Transport,10.3901/jme.2024.11.145
crossref,10.3389/frobt.2018.00059,F05,primary,C5423D5A19BA0,doi:10.3389/frobt.2018.00059,yes,doi_exact,Cooperative Object Transport in Multi-Robot Systems: A Review of the State-of-the-Art,10.3389/frobt.2018.00059
crossref,10.51202/9783690301312-39,F05,primary,C1E395479C419,doi:10.51202/9783690301312-39,yes,doi_exact,Chapter 3: Scalable Production using Cooperative Mobile Multi-Robot Systems,10.51202/9783690301312-39
crossref,10.1007/978-3-030-28619-4_70,F05,primary,C895E677D3248,doi:10.1007/978-3-030-28619-4_70,no,new,Multi-robot Trajectory Generation for an Aerial Payload Transport System,10.1007/978-3-030-28619-4_70
crossref,10.1109/tits.2026.3696275,F05,primary,C89EFF44C2B48,doi:10.1109/tits.2026.3696275,no,new,Predefined Time Cooperative Control Strategy for Multi-Vectored Water-Jet Robots Transport Using Unknown Payload Dynamics,10.1109/tits.2026.3696275
crossref,10.1109/icccworkshops57813.2023.10233718,F05,primary,C0783F0BBF8F4,doi:10.1109/icccworkshops57813.2023.10233718,no,new,Multi-robot Cooperative Transport Simulation System,10.1109/icccworkshops57813.2023.10233718
crossref,10.5220/0014767700004818,F05,primary,C725EA1ADBFFD,doi:10.5220/0014767700004818,no,new,"Multi-Robot Cooperative Path Planning: Theories, Algorithms, and Applications",10.5220/0014767700004818
crossref,10.3390/drones7020103,F05,primary,C64E3848C7D11,doi:10.3390/drones7020103,yes,doi_exact,Genetic Fuzzy Methodology for Decentralized Cooperative UAVs to Transport a Shared Payload,10.3390/drones7020103
crossref,10.2514/6.2024-2744,F05,primary,C1B4EAAE457F5,doi:10.2514/6.2024-2744,no,new,Catenary Guided Cooperative Aerial Manipulation of a Cable Suspended Payload via Multi-Rotors,10.2514/6.2024-2744
crossref,10.1038/s41598-026-41881-w,F05,primary,C1B0A43A71755,doi:10.1038/s41598-026-41881-w,yes,doi_exact,Real-time decentralized model predictive control for cooperative multi-robot object transport: experimental validation,10.1038/s41598-026-41881-w
crossref,10.1109/lra.2025.3632108,F05,primary,C83EF4822AC24,doi:10.1109/lra.2025.3632108,yes,doi_exact,Multi-Robot Cooperative Transport via Rigid Formation Control With Convex-Hull Planning,10.1109/lra.2025.3632108
crossref,10.5772/9339,F05,primary,C8AE931542924,doi:10.5772/9339,no,new,MFR (Multi-purpose Field Robot) Based on Human-Robot Cooperative Manipulation for Handling Building Materials,10.5772/9339
crossref,10.1109/icarsc52212.2021.9429795,F05,primary,C0328A9D29333,doi:10.1109/icarsc52212.2021.9429795,no,new,Payload transportation in microgravity with single and multiple cooperative free-flyer robots,10.1109/icarsc52212.2021.9429795
crossref,10.1109/cdc.1990.203775,F05,foundational,C82F61A3C74BB,doi:10.1109/cdc.1990.203775,no,new,Time optimal trajectories for cooperative multi-robot systems,10.1109/cdc.1990.203775
crossref,10.1007/978-4-431-68275-2_20,F05,foundational,CEFA9D399D44A,doi:10.1007/978-4-431-68275-2_20,no,new,An Experimental Realization of Cooperative Behavior of Multi-Robot System,10.1007/978-4-431-68275-2_20
crossref,10.1109/cdc.1990.203774,F05,foundational,CEEF34D409EC0,doi:10.1109/cdc.1990.203774,no,new,Time scaling of trajectories for cooperative multi-robot systems,10.1109/cdc.1990.203774
crossref,10.3233/ica-1999-6401,F05,foundational,CE70942608FDA,doi:10.3233/ica-1999-6401,no,new,Decentralized Control of Cooperative Multi-robot Systems,10.3233/ica-1999-6401
crossref,10.1007/bf00735438,F05,foundational,CCB51E2896537,doi:10.1007/bf00735438,no,new,Distributed control of simulated autonomous mobile robot collectives in payload transportation,10.1007/bf00735438
crossref,10.23919/acc.1986.4789237,F05,foundational,C7C0B3CE7FD50,doi:10.23919/acc.1986.4789237,no,new,Incorporation of Payload Uncertainties into Robot Trajectory Planning,10.23919/acc.1986.4789237
crossref,10.1016/b978-0-444-89700-8.50151-2,F05,foundational,C2A03764C201F,doi:10.1016/b978-0-444-89700-8.50151-2,no,new,Simulation based analysis of elastic multi-arm robot control in cooperative motion: dynamic model formulation,10.1016/b978-0-444-89700-8.50151-2
crossref,10.23919/acc.1992.4792687,F05,foundational,C5C68DED1C490,doi:10.23919/acc.1992.4792687,no,new,Identification of Unknown Payload and Environmental Parameters for Robot Compliant Motion,10.23919/acc.1992.4792687
crossref,10.2514/6.1979-928,F05,foundational,C5CAEEBE27C9E,doi:10.2514/6.1979-928,no,new,Deployable multi-payload platform,10.2514/6.1979-928
crossref,10.2514/6.1993-3951,F05,foundational,C0FE59D47EB79,doi:10.2514/6.1993-3951,no,new,Design constraints in the payload-range diagram of ultra-high capacity transport airplanes,10.2514/6.1993-3951
crossref,10.1109/56.806,F05,foundational,CAE5D19C3028D,doi:10.1109/56.806,no,new,Cooperative control of two arms in the transport of an inertial load in zero gravity,10.1109/56.806
crossref,10.1016/s0921-8890(98)00066-9,F05,foundational,C6CF1473F10C3,doi:10.1016/s0921-8890(98)00066-9,no,new,An architecture for distributed cooperative planning in a behaviour-based multi-robot system,10.1016/s0921-8890(98)00066-9
crossref,10.1016/s0921-8890(99)00039-1,F05,foundational,CD1799D0C4E3E,doi:10.1016/s0921-8890(99)00039-1,no,new,Cooperative behaviors in multi-robot systems through implicit communication,10.1016/s0921-8890(99)00039-1
crossref,10.2514/6.1996-1037,F05,foundational,CAC907DC895D9,doi:10.2514/6.1996-1037,no,new,Regenerative satellite payload for flexible multi-media services,10.2514/6.1996-1037
crossref,10.1179/rmt.1994.5.2-4.221,F05,foundational,CFDB602119654,doi:10.1179/rmt.1994.5.2-4.221,no,new,"Trupact-II Design, Certification, and Payload Strategy",10.1179/rmt.1994.5.2-4.221
crossref,10.1109/icsyse.1989.48682,F05,foundational,C82BC101A1F11,doi:10.1109/icsyse.1989.48682,no,new,Study on path tracking control of robot manipulators with unknown payload,10.1109/icsyse.1989.48682
crossref,10.4271/440168,F05,foundational,CFAAD46270F7C,doi:10.4271/440168,no,new,PAYLOAD versus OPERATING SPEEDS IN AIR TRANSPORT OPERATIONS,10.4271/440168
crossref,10.1002/rob.4620050506,F05,foundational,CDB4402136BDB,doi:10.1002/rob.4620050506,no,new,Robustness of decentralized robot controller to payload variation,10.1002/rob.4620050506
crossref,10.2514/6.1995-3814,F05,foundational,C630F7079805D,doi:10.2514/6.1995-3814,no,new,"Low cost 250,000 pound payload HTOL/SSTO space transport system concept",10.2514/6.1995-3814
crossref,10.1115/detc1994-0238,F05,foundational,CD276D13A00A8,doi:10.1115/detc1994-0238,no,new,Effects of Payload on the Vibrational Excitation of Robot Manipulators During Motion,10.1115/detc1994-0238
crossref,10.1007/bf00440417,F05,foundational,C28FCECE789C6,doi:10.1007/bf00440417,no,new,Integration control and failure detection with application to the robot payload variation problem,10.1007/bf00440417
crossref,10.1016/0265-9646(95)93236-e,F05,foundational,C17EA15AAC127,doi:10.1016/0265-9646(95)93236-e,no,new,Competitive pricing for multi-payload launches revisited,10.1016/0265-9646(95)93236-e
crossref,10.1109/72.80294,F05,foundational,C506E247DF35F,doi:10.1109/72.80294,no,new,Neural network payload estimation for adaptive robot control,10.1109/72.80294
crossref,10.1109/100.388293,F05,foundational,C126F395E9DF7,doi:10.1109/100.388293,no,new,"Design of the ""army-ant"" cooperative lifting robot",10.1109/100.388293
crossref,10.4271/460027,F05,foundational,CF202FFB9D94E,doi:10.4271/460027,no,new,SOME EFFECTS OF PAYLOAD VS. RANGE CHARACTERISTICS ON TRANSPORT AIRCRAFT EFFICIENCY,10.4271/460027
crossref,10.21275/v5i5.nov163159,F06,primary,CA9387FD7ED82,doi:10.21275/v5i5.nov163159,yes,doi_exact,Shifting an Object by Robot Using Haptic Shared Control System,10.21275/v5i5.nov163159
crossref,10.1109/icarsc55462.2022.9784801,F06,primary,CEB63EB7E42BE,doi:10.1109/icarsc55462.2022.9784801,yes,doi_exact,Decentralised Negotiation for Multi-Object Collective Transport with Robot Swarms,10.1109/icarsc55462.2022.9784801
crossref,10.3724/sp.j.1218.2011.00279,F06,primary,CB135DA8B0BB0,doi:10.3724/sp.j.1218.2011.00279,yes,doi_exact,Joint Conditional Random Fields for Multi-object Tracking with a Mobile Robot,10.3724/sp.j.1218.2011.00279
crossref,10.3389/frobt.2018.00059,F06,primary,C5423D5A19BA0,doi:10.3389/frobt.2018.00059,yes,doi_exact,Cooperative Object Transport in Multi-Robot Systems: A Review of the State-of-the-Art,10.3389/frobt.2018.00059
crossref,10.5220/0002068501260135,F06,primary,C4B3970DCDC51,doi:10.5220/0002068501260135,no,new,Extraction of Multi–modal Object Representations in a Robot Vision System,10.5220/0002068501260135
crossref,10.1109/lra.2022.3191190,F06,primary,CE6E00C2BE955,doi:10.1109/lra.2022.3191190,no,new,Multi-Robot Object Transport Motion Planning With a Deformable Sheet,10.1109/lra.2022.3191190
crossref,10.1038/s41598-026-41881-w,F06,primary,C1B0A43A71755,doi:10.1038/s41598-026-41881-w,yes,doi_exact,Real-time decentralized model predictive control for cooperative multi-robot object transport: experimental validation,10.1038/s41598-026-41881-w
crossref,10.1109/mrs50823.2021.9620678,F06,primary,CA83EBBE5248C,doi:10.1109/mrs50823.2021.9620678,yes,doi_exact,Characterization of Grasp Configurations for Multi-Robot Object Pushing,10.1109/mrs50823.2021.9620678
crossref,10.1109/lcsys.2024.3349989,F06,primary,C6BA844EF9CFD,doi:10.1109/lcsys.2024.3349989,no,new,MR.CAP: Multi-Robot Joint Control and Planning for Object Transport,10.1109/lcsys.2024.3349989
crossref,10.3724/spj.1218.2012.00114,F06,primary,C17D0C41950EC,doi:10.3724/spj.1218.2012.00114,no,new,Coordinated Dynamic Load Distribution for Multi-Robot Collaborative Towing System,10.3724/spj.1218.2012.00114
crossref,10.1016/j.ejcon.2026.101598,F06,primary,C1D76E32905A0,doi:10.1016/j.ejcon.2026.101598,yes,doi_exact,Quadratic-programming-based control of multi-robot systems for cooperative object transport,10.1016/j.ejcon.2026.101598
crossref,10.1007/s10015-023-00908-5,F06,primary,C280781B3FE24,doi:10.1007/s10015-023-00908-5,no,new,A data grid strategy for non-prehensile object transport by a multi-robot system,10.1007/s10015-023-00908-5
crossref,10.1007/s10514-018-9726-5,F06,primary,C7E585FE2668F,doi:10.1007/s10514-018-9726-5,yes,doi_exact,Multi robot collision avoidance in a shared workspace,10.1007/s10514-018-9726-5
crossref,10.1109/lra.2022.3145987,F06,primary,CA000E754CF51,doi:10.1109/lra.2022.3145987,no,new,High-Level Planning for Object Manipulation With Multi Heterogeneous Robots in Shared Environments,10.1109/lra.2022.3145987
crossref,10.1007/978-3-031-74010-7_9,F06,primary,C32068BAFA7A3,doi:10.1007/978-3-031-74010-7_9,no,new,Comparison of Global Path Planning Algorithms Regarding Multi Mobile Robot Object Transport Requirements,10.1007/978-3-031-74010-7_9
crossref,10.20965/jrm.2025.p0310,F06,primary,C261BCA25AA94,doi:10.20965/jrm.2025.p0310,no,new,Multiview Object Pose Estimation Using Viewpoint Weight Based on Shared Object Representation,10.20965/jrm.2025.p0310
crossref,10.1109/mesa61532.2024.10704869,F06,primary,C187D7D8C812E,doi:10.1109/mesa61532.2024.10704869,no,new,Multi-Robot Object Transport in Constrained Environments: A Model Predictive Control Approach,10.1109/mesa61532.2024.10704869
crossref,10.1109/ro-man60168.2024.10731296,F06,primary,CF4553353A995,doi:10.1109/ro-man60168.2024.10731296,no,new,Intuitive Force Feedback for Robot-Assisted Load Transport,10.1109/ro-man60168.2024.10731296
crossref,10.1007/978-3-540-74024-7_24,F06,primary,C2E5584950B73,doi:10.1007/978-3-540-74024-7_24,no,new,Sensor Modeling Using Visual Object Relation in Multi Robot Object Tracking,10.1007/978-3-540-74024-7_24
crossref,10.1109/ojcs.2023.3238324,F06,primary,C4F0B5BB85F46,doi:10.1109/ojcs.2023.3238324,yes,doi_exact,"Multi-Robot Systems and Cooperative Object Transport: Communications, Platforms, and Challenges",10.1109/ojcs.2023.3238324
crossref,10.1109/case59546.2024.10711443,F06,primary,C959B748DA653,doi:10.1109/case59546.2024.10711443,no,new,A Comparative Analysis of Different Semi-Rigid Formation Geometries Regarding Multi-Robot Cooperative Object Transport for Large-Scale Objects,10.1109/case59546.2024.10711443
crossref,10.1145/3643834.3661542,F06,primary,C9586FCAE48A5,doi:10.1145/3643834.3661542,no,new,“Push-That-There”: Tabletop Multi-robot Object Manipulation via Multimodal 'Object-level Instruction',10.1145/3643834.3661542
crossref,10.1109/icoeit63558.2025.11211570,F06,primary,CCC5F3B8C4180,doi:10.1109/icoeit63558.2025.11211570,no,new,Multi-Scale Object Detection Based on Shared Pooling,10.1109/icoeit63558.2025.11211570
crossref,10.1007/978-3-319-19947-4_9,F06,primary,C0F5C3E262231,doi:10.1007/978-3-319-19947-4_9,no,new,Shared Object Manipulation,10.1007/978-3-319-19947-4_9
crossref,10.1109/icra.2019.8794176,F06,primary,C9315D8ADCF3C,doi:10.1109/icra.2019.8794176,no,new,Safe Human Robot Cooperation in Task Performed on the Shared Load,10.1109/icra.2019.8794176
crossref,10.1115/1.4066804,F07,primary,C0DF194837A35,doi:10.1115/1.4066804,no,new,Cooperative Object Transport Via Non-Contact Prehensile Pushing by Magnetic Forces,10.1115/1.4066804
crossref,10.1007/s10015-023-00908-5,F07,primary,C280781B3FE24,doi:10.1007/s10015-023-00908-5,no,new,A data grid strategy for non-prehensile object transport by a multi-robot system,10.1007/s10015-023-00908-5
crossref,10.1109/lra.2025.3552267,F07,primary,CAD5EFD208335,doi:10.1109/lra.2025.3552267,no,new,Pushing Everything Everywhere All at Once: Probabilistic Prehensile Pushing,10.1109/lra.2025.3552267
crossref,10.2514/6.2026-2245,F07,primary,CE9BBCA5FD22A,doi:10.2514/6.2026-2245,no,new,Non-Prehensile Robotic Pushing Strategies for Sloped Terrain and Planetary Surface Conditions,10.2514/6.2026-2245
crossref,10.1017/9781108552011.012,F07,primary,C353E7780C3A6,doi:10.1017/9781108552011.012,no,new,Multi-Finger Caging Grasps,10.1017/9781108552011.012
crossref,10.1109/mrs50823.2021.9620541,F07,primary,C32AB35695131,doi:10.1109/mrs50823.2021.9620541,no,new,"Non-Prehensile Cooperative Object Transportation with Omnidirectional Mobile Robots: Organization, Control, Simulation, and Experimentation",10.1109/mrs50823.2021.9620541
crossref,10.1109/iros47612.2022.9981873,F07,primary,CC321369E02BA,doi:10.1109/iros47612.2022.9981873,no,new,Learning Goal-Oriented Non-Prehensile Pushing in Cluttered Scenes,10.1109/iros47612.2022.9981873
crossref,10.1109/lra.2024.3412630,F07,primary,CA56C2BC347FB,doi:10.1109/lra.2024.3412630,no,new,Multi-Stage Reinforcement Learning for Non-Prehensile Manipulation,10.1109/lra.2024.3412630
crossref,10.15607/rss.2007.iii.004,F07,primary,CAAC7C738BF2C,doi:10.15607/rss.2007.iii.004,no,new,Composition of Vector Fields for Multi-Robot Manipulation via Caging,10.15607/rss.2007.iii.004
crossref,10.1109/mrs50823.2021.9620678,F07,primary,CA83EBBE5248C,doi:10.1109/mrs50823.2021.9620678,yes,doi_exact,Characterization of Grasp Configurations for Multi-Robot Object Pushing,10.1109/mrs50823.2021.9620678
crossref,10.1109/lra.2026.3692095,F07,primary,C3A29CF2EA650,doi:10.1109/lra.2026.3692095,no,new,Globally Guided Reactive Motion Planning for Non-Prehensile Transport in Cluttered Space,10.1109/lra.2026.3692095
crossref,10.7551/mitpress/7830.003.0005,F07,primary,C2C514F3AE142,doi:10.7551/mitpress/7830.003.0005,no,new,Composition of Vector Fields for Multi-Robot Manipulation via Caging,10.7551/mitpress/7830.003.0005
