source_path,locator,label,type,assumptions,domain,units,proof_status,dependencies,counterexample_check,claim_id,evidence_id,verdict,rationale,auditor,result_id,title,recommended_destination,source_audit,source_verdict,normalized_verdict,promotion_decision,normalization_note
paper/sec_nucleo.tex,L116-L129,th:N-ciervo,teorema,"Requiere 1<=r*<=n, B>0, c+w entre 0 y B, jugadores independientes con creencia común p y pagos exactamente especificados.",Juego binario simétrico de umbral; la aproximación normal no cubre colas extremas ni N pequeño sin error cuantificado.,"B, c y w son utilidad; p y z son adimensionales; n y r* son conteos.",INCOMPLETE,PAPER-FR-0134-pr:caza-ciervo; cola binomial; aproximación normal con corrección de continuidad.,"Si c+w>=B no existe raíz interior y si r*>n la cola es cero. Aun en el dominio regular, la aproximación normal se presenta sin cota de error.",NONE,NONE,CANDIDATE,"La ecuación exacta de indiferencia y la corrección de continuidad son plausibles, pero faltan existencia, unicidad, derivación y control del error de aproximación.",formal_audit_c,PAPER-FR-0122-th:N-ciervo,Creencia crítica de la caza del ciervo,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_nucleo.tex,L142-L148,th:N-nucleo,teorema,"Juego simple de umbral con B positivo, gran coalición ganadora y capacidades iguales en el inciso i; imputaciones transferibles.",Juego cooperativo de función característica; no cubre externalidades entre coaliciones ni función de partición.,B y los pagos tienen unidad de utilidad; kappa y el umbral deben compartir unidad.,COMPLETE_WITH_GAPS,definición del núcleo; caracterización clásica por jugador con veto; fórmula de Shapley.,"Con valores dependientes de rutas o de la partición, el mismo conjunto S cambia de valor y ninguna conclusión se transfiere; la fuente lo reconoce en sec_standby.",NONE,NONE,CANDIDATE,"Los dos incisos son correctos para el juego simple, pero la prueba delega la caracterización del núcleo y carece de cita/evidencia canónica propia.",formal_audit_c,PAPER-FR-0123-th:N-nucleo,Núcleo y valor de Shapley del juego de umbral,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_nucleo.tex,L161-L169,th:N-prima,teorema,"Resume un modelo de reserva con p creciente y cóncava, equilibrio interior único y parámetros homogéneos, pero no los declara en este enunciado.",Bien público continuo de reserva; no cubre heterogeneidad de misiones ni fronteras s=0 o s=1.,"B, R y c son utilidad o coste por tiempo según el modelo; s y epsilon son adimensionales.",ABSENT_AND_UNDERDEFINED,PAPER-FR-0137-th:subprovision; PAPER-FR-0138-th:prima.,Los casos lineales o con solución de frontera rompen la unicidad y el exceso porcentual no se deduce sin el modelo completo.,NONE,NONE,DUPLICATE,Es un resumen sin prueba de la condición de prima ya enunciada y desarrollada en sec_standby; no constituye otro resultado formal.,formal_audit_c,PAPER-FR-0124-th:N-prima,Premio de reserva que implementa el óptimo,archive-only,semantic-c.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
paper/sec_operacion.tex,L25-L33,pr:caudal,proposicion,"Medidas de ocupación estacionarias finitas, duraciones esperadas positivas, recompensas y consumos esperados, y política admisible que induce un límite ocupacional.",Proceso semi-Markov finito; sin unichain el LP sigue siendo cota pero puede no ser alcanzable desde un estado inicial dado.,"q tiene unidad 1/s, tau s, r entregas por ejecución y el objetivo entregas/s; restricciones de recurso deben usar coeficientes compatibles.",COMPLETE_WITH_GAPS,eq:ocupacion; balance estacionario; supuesto s:unichain y contraejemplo multichain posteriores.,Una clase recurrente buena inaccesible desde el estado inicial permite que el LP concentre allí masa y sobreestime el caudal alcanzable; la fuente conserva el valor solo como cota.,NONE,NONE,CANDIDATE,"La linealidad y la cota superior están probadas, pero el enunciado debería separar valor del LP, alcanzabilidad y dependencia del estado inicial.",formal_audit_c,PAPER-FR-0125-pr:caudal,Caudal como programa lineal,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_operacion.tex,L121-L132,pr:sesgo,proposicion,"Cadena de Markov finita, unichain y aperiódica, recompensa por paso y horizonte en pasos; la fuente la identifica indebidamente con el caudal semi-Markov de duraciones variables.",Descomposición ganancia-sesgo de una cadena discreta; no vale con el mismo Poisson para tiempos de permanencia desiguales.,g debe ser recompensa/paso para que gT tenga unidad de recompensa; el caudal previo es recompensa/s y requiere horizonte temporal y el término r-g tau.,INVALID,s:unichain; ecuación de Poisson; pr:caudal semi-Markov.,"En un único estado con recompensa 1 y duración 2, el caudal es 1/2, pero (I-P+Pi)h=r-g1 fuerza h=1/2 y Pi h=0 simultáneamente, lo cual es imposible.",NONE,NONE,REJECT,"La fórmula es estándar en tiempo discreto, pero como está enlazada a un modelo semi-Markov y a su caudal mezcla unidades y usa el Poisson incorrecto.",formal_audit_c,PAPER-FR-0126-pr:sesgo,Ganancia y sesgo,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
paper/sec_operacion.tex,L172-L186,pr:ocupacion-absorbente,proposicion,"LP primal factible y acotado, estados terminales fuera de los balances, ocupación esperada finita y existencia de óptimos primal y dual.",Proceso absorbente de coste total esperado; políticas impropias o ciclos de coste no positivo pueden destruir finitud o acotación.,"m cuenta ejecuciones esperadas, c coste/ejecución, nu masa inicial y V coste esperado; A_V tiene unidad de coste.",COMPLETE_WITH_GAPS,balance Bm=nu; dualidad lineal fuerte; holgura complementaria; residual de Bellman.,"Si una política puede evitar la absorción indefinidamente con coste cero, la ocupación puede ser infinita y la recuperación de política requiere tratamiento adicional.",NONE,NONE,CANDIDATE,"El dual y el coste reducido son correctos bajo properness y dualidad fuerte, pero esos supuestos no aparecen en el enunciado y no hay claim enlazado.",formal_audit_c,PAPER-FR-0127-pr:ocupacion-absorbente,"Ocupación absorbente, precios de estado y coste reducido",monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_operacion.tex,L244-L258,pr:bateria,proposicion,"Sin regeneración, eficiencias positivas y conocidas, potencia auxiliar y pérdidas no negativas, telemetría de par y velocidad disponible.",Modelo contable aproximado de energía de batería y regla de reserva en línea; no es una ley derivada ni identifica una batería real.,"Potencias en W, tau omega en W, eficiencia adimensional, energía en J o Wh con conversión temporal explícita pendiente.",TAUTOLOGICAL_WITH_UNSUPPORTED_EXTENSIONS,definición elegida de P_bat; balance dot(E)=-P; política de admisión por reserva.,"Motores con regeneración, consumo bidireccional del inversor o eficiencias dependientes del punto de trabajo requieren otro modelo. La desigualdad no garantiza por sí sola retorno seguro.",NONE,NONE,NOT_FORMAL,"Es una definición de presupuesto energético útil, pero no una proposición demostrada y la recomendación de comprobarla en línea no se sigue como garantía de seguridad.",formal_audit_c,PAPER-FR-0128-pr:bateria,Batería sin regeneración y reserva en línea,background-only,semantic-c.csv,NOT_FORMAL,FAIL,reject-as-formal-support,legacy NOT_FORMAL normalized to FAIL
paper/sec_operacion.tex,L386-L400,th:gibbs,teorema,"Espacio finito, propuestas con reverso bien definido, aceptación Metropolis-Hastings, irreducibilidad para unicidad y beta positiva.",Cadena de Markov asíncrona sobre configuraciones discretas; no describe logit puro sin corrección ni tiempo de mezcla.,"Psi es coste/utilidad normalizada, beta su inversa y pi una probabilidad adimensional.",COMPLETE_WITH_GAPS,potencial exacto; kernel de propuesta q; balance detallado; función de partición Z.,"Si q(sigma'|sigma)>0 pero q(sigma|sigma')=0 o el catálogo no es irreducible, la fórmula requiere tratar la arista y la estacionaria puede no ser única.",NONE,NONE,CANDIDATE,La prueba de balance detallado es estándar y correcta con soporte bidireccional; faltan declarar esas condiciones y enlazar una implementación real.,formal_audit_c,PAPER-FR-0129-th:gibbs,Distribución estacionaria de Gibbs,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_operacion.tex,L462-L471,pr:nash-perturbado,proposicion,"Protocolos de revisión bien definidos, payoff continuo y simplex invariante; la equivalencia exacta depende de la clase concreta, no solo de ejemplos como Smith o logit.",Dinámicas evolutivas de población; no cubre automáticamente juegos con restricciones acopladas ni ejecución digital.,Payoff y perturbación deben compartir unidad de utilidad; x es adimensional.,ABSENT_AND_UNDERDEFINED,"definiciones de Nash stationarity, pairwise comparison, separable excess payoff y perturbed best response; fuente secundaria citada.",Dinámicas imitativas como replicator pueden tener reposos de frontera que no son Nash; por eso la afirmación no puede extenderse a toda comparación por pares sin la clase exacta.,NONE,NONE,CANDIDATE,"La distinción conceptual es valiosa, pero el enunciado agrupa familias sin ecuaciones ni prueba y necesita una fuente primaria y condiciones precisas.",formal_audit_c,PAPER-FR-0130-pr:nash-perturbado,Estacionariedad de Nash perturbada,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_operacion.tex,L581-L596,th:maxweight,teorema,"Colas y servicios no negativos, segundos momentos uniformemente acotados, región compacta, margen interior epsilon y constante de deriva B0 uniforme.",Sistema de colas discreto con servicio máximo aproximado; no cubre restricciones físicas que hagan variar Sigma fuera del modelo congelado.,"Q y A son tareas, S tareas/paso, epsilon tareas/paso, B tiene tarea2/paso y la cota de cola queda en tareas tras normalización.",COMPLETE_WITH_GAPS,actualización de cola; deriva cuadrática de Foster-Lyapunov; max-weight; penalización 0<=G<=Gmax.,"En la frontera epsilon=0 no se obtiene la cota; si B0 no es uniforme o la política incumple la aproximación aditiva, la estabilidad no se sigue.",NONE,NONE,CANDIDATE,"La prueba de deriva es esencialmente correcta, pero B0, la noción exacta de estabilidad y las unidades de G/B necesitan definición y no existe evidencia vinculada.",formal_audit_c,PAPER-FR-0131-th:maxweight,Estabilidad con servicio de peso máximo aproximado,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_operacion.tex,L606-L613,pr:imposibilidad-fisica,proposicion,"Servicios realizados pertenecen por paso a Sigma_phys, llegadas tienen media lambda y colas obedecen el balance sin descartar trabajo; w es no negativo.","Separación lineal de una tasa de llegada fuera de la envolvente de servicio físico; resultado suficiente, no caracterización sin convexidad/cierre.",w pondera tareas de modo adimensional; lambda y s están en tareas/paso y el producto conserva esa unidad.,COMPLETE_WITH_GAPS,"balance de colas; soporte sup_w^T s; telescopado en esperanza o ley fuerte, que debe fijarse.","Si se permite rechazar llegadas, redefinir estabilidad o usar servicio fuera de Sigma_phys, la conclusión cambia. Con igualdad no se demuestra divergencia.",NONE,NONE,CANDIDATE,"El argumento de separación y crecimiento lineal es correcto al menos en esperanza, pero debe declarar la noción de estabilidad y la hipótesis probabilística usada.",formal_audit_c,PAPER-FR-0132-pr:imposibilidad-fisica,Imposibilidad fuera de la región física,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_robotica.tex,L80-L93,th:icr-comun,teorema,"Acoplamiento rígido de pivotes, ruedas sin deslizamiento lateral, geometría congelada instantáneamente y convención S^2=-I; rama Omega distinta de cero y traslación tratada aparte.","Cinemática planar de una carga y AMR diferenciales; no incluye contactos fuera del eje, holgura, saturación ni dinámica.","V en m/s, Omega en rad/s, r e ICR en m; la fila A_kin zeta es m/s.",COMPLETE,velocidad rígida del pivote; línea de movimiento nulo; restricción no holónoma; pr:rigidez.,Con líneas que no concurren no existe ese twist sin deslizamiento. Un contacto adelantado puede moverse lateralmente respecto del eje y queda fuera de la equivalencia.,NONE,NONE,CANDIDATE,La identidad y las equivalencias geométricas están demostradas correctamente; falta claim/evidencia canónica y separación explícita respecto del resultado activo de pivotes.,formal_audit_c,PAPER-FR-0133-th:icr-comun,ICR común,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_standby.tex,L21-L28,pr:caza-ciervo,proposicion,"Debe añadirse 2<=r*<=n, B y c no negativos y w>=-c; pagos comunes y desviaciones unilaterales.","Juego binario simétrico de reclutamiento con umbral; no cubre heterogeneidad, comunicación ni compromiso secuencial.","B, c y w son utilidades; n y r* son conteos.",COMPLETE_WITH_GAPS,definición de pagos del juego; condición B-c>=w.,"Si r*>n, todos dentro no alcanza el umbral y deja de ser Nash; si w<-c, nadie dentro tampoco lo es. Ambos casos están permitidos por el enunciado literal.",NONE,NONE,CANDIDATE,"La prueba de los dos perfiles es correcta en el dominio natural, pero dos condiciones necesarias permanecen implícitas y no hay enlace de evidencia.",formal_audit_c,PAPER-FR-0134-pr:caza-ciervo,El reclutamiento es una caza del ciervo,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_standby.tex,L118-L124,pr:nucleo,proposicion,Juego de umbral simétrico con gran coalición ganadora; no declara B positivo ni 1<=r*<=n.,Juego cooperativo simple con utilidad transferible; no cubre valores dependientes de partición o ruta.,B y pagos en utilidad; cardinalidades sin unidad.,ABSENT_AND_UNDERDEFINED,PAPER-FR-0123-th:N-nucleo.,Los mismos casos fuera de rango y juegos con externalidades invalidan la lectura general; no se aporta prueba local.,NONE,NONE,DUPLICATE,"Repite exactamente el inciso de capacidades iguales de th:N-nucleo, cuya versión incluye la justificación por jugador con veto.",formal_audit_c,PAPER-FR-0135-pr:nucleo,El núcleo de este juego es vacío salvo en un caso,archive-only,semantic-c.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
paper/sec_standby.tex,L141-L148,pr:nucleo-divisible,proposicion,"Programa lineal de producción con óptimo finito, b_i no negativos, dual factible y dualidad fuerte para la gran coalición; misma tecnología A,c para todo subconjunto.",Juego lineal de producción divisible con función característica; no se transfiere a reclutamiento atómico ni externalidades de partición.,"b son recursos, lambda precios por recurso, x_i y v(S) utilidad; A y c deben mantener homogeneidad dual.",COMPLETE_WITH_GAPS,dual del LP de producción; dualidad débil para cada S y fuerte para N.,"Si la tecnología o los precios factibles dependen del subconjunto, lambda* deja de ser dual común; con valor de partición la prueba no aplica.",NONE,NONE,CANDIDATE,"La construcción dual demuestra eficiencia y racionalidad coalicional, pero el dual no está escrito y faltan claim, fuente primaria y evidencia canónica.",formal_audit_c,PAPER-FR-0136-pr:nucleo-divisible,Donde el reparto \emph{sí} es estable,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_standby.tex,L377-L394,th:subprovision,teorema,"p diferenciable, creciente y cóncava con p(0)=0; para los iff se necesitan estricta concavidad, soluciones interiores únicas y monotonicidad estricta de p(s)/s, no declaradas.","Modelo continuo homogéneo de reserva separada; no cubre límites s=0/1, misiones heterogéneas ni dependencia de Lambda con s.",s y epsilon son adimensionales; p es probabilidad; B y R utilidad/rescate; Lambda lambda_f R/(Ns) y c comparten coste por tiempo.,INVALID_IN_PART,s:plantel; condiciones de equilibrio y óptimo social; elasticidad de cobertura.,"Con p(s)=s, epsilon=1 y p(s)/s constante: la condición privada no determina un s único, la monotonía estricta usada en (iii) falla y los iff de orden no están definidos. Igualdad puntual tampoco obliga a que p sea globalmente lineal.",NONE,NONE,REJECT,"La desigualdad epsilon<=1 y la identidad interior de (ii) son recuperables, pero las afirmaciones de igualdad única y orden son falsas bajo mera concavidad.",formal_audit_c,PAPER-FR-0137-th:subprovision,La brecha entre la media y la marginal,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
paper/sec_standby.tex,L435-L449,th:prima,teorema,Hereda las hipótesis insuficientes de th:subprovision; además usa B_l y R_l heterogéneos dentro de una condición de equilibrio derivada para premio común.,"Financiación esperada de una reserva homogénea; no formaliza asignación de rescates, heterogeneidad de pagadores ni participación dinámica.","q_l es utilidad/tiempo, lambda_f 1/tiempo, p y epsilon adimensionales, B_l y R_l utilidad.",INVALID_IN_PART,PAPER-FR-0137-th:subprovision; balance esperado de fallos y pagos.,"Con p lineal, el nivel de reserva no queda implementado de forma única. Con B_l distintos, la prueba reemplaza sin justificación la suma de premios por Lambda veces un premio común.",NONE,NONE,REJECT,"El balance contable y q_l<=lambda_f p B_l son correctos, pero la implementación del óptimo no se sigue bajo las hipótesis ni la heterogeneidad escritas.",formal_audit_c,PAPER-FR-0138-th:prima,Implementación por prima de cobertura,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
paper/sec_standby.tex,L589-L596,pr:factorizada,proposicion,"Conectividad intra-coalición suficiente para todas las variables posteriores, información inter-coalición congelada tras compromiso y una ventana de reclutamiento suficientemente larga; estas dos últimas no se formalizan.","Consenso por fases en grafos móviles; omite tráfico, reconfiguración, nuevos fallos y precios que pueden requerir comunicación tras reclutar.","Distancias en m, umbral de residual adimensional o declarado y tiempos de convergencia/desconexión en s.",INVALID,PAPER-FR-0142-th:conmutada; mecanismos de consenso de reclutamiento y wrench; condición temporal posterior T_conv<T_disconnect.,Una ventana de reclutamiento puede cerrarse antes de que un dato atraviese el árbol conjunto; conectividad acumulada asintótica no produce acuerdo exacto en cualquier ventana finita.,NONE,NONE,REJECT,La prueba confunde convergencia condicionada/asintótica con acuerdo dentro de una fase finita y no justifica que toda información inter-coalición deje de usarse.,formal_audit_c,PAPER-FR-0139-pr:factorizada,Conectividad por fases,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
paper/sec_standby.tex,L656-L668,th:potencia,teorema,"Sitios fijos, alcances no negativos y dominio euclídeo; el iff con Voronoi requiere considerar todo el plano, sitios activos distintos y celdas no ocultas.",Partición de potencia para asignar cobertura de rescate heterogénea; no optimiza ubicaciones ni garantiza cobertura donde ningún alcance llega.,"q, q_i y rho_i en m; las potencias comparadas están en m2.",COMPLETE_WITH_WORDING_GAP,def:cobertura; geometría de diagramas de potencia; cancelación de términos cuadráticos.,"En un dominio Omega recortado que cae por completo del mismo lado de los bisectores, alcances desiguales pueden inducir la misma asignación que Voronoi; por eso el solo si literal no vale sobre Omega arbitrario.",NONE,NONE,CANDIDATE,Las celdas convexas y la propiedad de asignar un punto cubierto a algún robot que lo cubre son correctas; debe acotarse el iff y evitar llamar correcta a una única partición normativa.,formal_audit_c,PAPER-FR-0140-th:potencia,Con AMR heterogéneos la partición correcta no es la de Voronoi,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_standby.tex,L692-L700,pr:ascenso,proposicion,"H diferenciable a lo largo de la trayectoria, gradiente exacto, posiciones sin restricciones y ganancias positivas; la cobertura indicadora definida antes es no suave en eventos topológicos.","Flujo gradiente continuo de cobertura por discos ponderados; no cubre uniciclos, colisiones, fronteras, saturación ni muestreo.","q_i y radio en m, H en fallos/s, gradiente en fallos/(s m); alpha debe convertirlo a m/s.",INCOMPLETE,"def:cobertura; celdas de potencia; fórmula de derivación de forma sobre frontera, no demostrada.","En cambios de solape o de celda el gradiente clásico puede no existir; una actualización discreta grande produce descensos, como reconoce la observación posterior.",NONE,NONE,CANDIDATE,"La identidad de ascenso vale en tramos suaves por regla de la cadena, pero la localidad de la integral y el tratamiento de no diferenciabilidad no están probados.",formal_audit_c,PAPER-FR-0141-pr:ascenso,Reubicación distribuida con mejora garantizada,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_topologia.tex,L25-L32,th:conmutada,teorema,"Conmutación constante a trozos, pesos no negativos uniformemente acotados, arco activo con peso positivo mínimo, dwell time y conectividad conjunta dirigida repetida en ventanas temporales uniformes; varias de estas condiciones quedan implícitas.","Consenso continuo lineal sobre digrafos variables; alcanza consenso ponderado, no necesariamente promedio.",Estados de consenso según la variable; Laplaciano en s^-1 o ganancias declaradas y tiempos en s.,COMPLETE_WITH_GAPS,teoría de productos estocásticos/SIA; Laplacianos de cada modo; fuente externa citada.,Una única unión con árbol al inicio no garantiza consenso posterior; pesos que tienden a cero tampoco. La frase debe significar conectividad conjunta uniforme y persistente.,NONE,NONE,CANDIDATE,"Es un resultado clásico plausible bajo condiciones uniformes, pero el enunciado y la prueba narrativa omiten pesos, repetición de ventanas y el hecho de que cada factor aislado no tiene por qué ser SIA.",formal_audit_c,PAPER-FR-0142-th:conmutada,Consenso bajo topología conmutada,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_topologia.tex,L65-L73,th:topologia-garantizada,teorema,"QP factible, dinámica de grado relativo dos y HOCBF correctamente impuesta; falta exigir la condición auxiliar inicial de primer orden y especificar que el consenso use solo el árbol fijo.","Control de conectividad por aceleración para robots puntuales; no cubre retardo, saturación entre muestras ni dinámica de rueda.","h_con en m2, dot(h) en m2/s y la HOCBF requiere ganancias con unidades compatibles.",INVALID,eq:barrera-conectividad; pr:hocbf; árbol inicial T.,"Dos robots parten con distancia exactamente R_com y velocidad relativa separándolos: h(t0)=0 pero dot(h)(t0)<0, por lo que violan h antes de que una aceleración finita pueda corregirla. También un algoritmo que use aristas extra sigue viendo un grafo variable.",NONE,NONE,REJECT,"Para grado relativo dos, h>=0 no basta; se necesita pertenecer al conjunto HOCBF extendido. La conclusión de grafo fijo exige además restringir explícitamente la comunicación a T.",formal_audit_c,PAPER-FR-0143-th:topologia-garantizada,Topología garantizada,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
paper/sec_topologia.tex,L93-L105,pr:compatibilidad,proposicion,"Seguridad par a par, vecinos dentro de un disco de radio R_com y separados al menos d_min; la prueba supone sin razón que el empaquetamiento más permisivo está en una sola circunferencia.",Empaquetamiento planar de vecinos alrededor de un nodo; la condición anular para un par sí es correcta.,d_min y R_com están en m; el argumento del arco seno usa su razón adimensional y Delta es conteo.,INVALID,barreras de seguridad y conectividad; geometría de cuerdas.,"Con R_com=1 y d_min=0.2, una rejilla cuadrada de paso 0.2 contiene 80 vecinos con radios entre 0.2 y 1, todos separados al menos 0.2; la fórmula da floor(pi/asin(0.1))=31.",NONE,NONE,REJECT,"El empaquetamiento puede usar varias capas interiores, no solo la circunferencia exterior; por tanto la supuesta condición necesaria y toda cota derivada son falsas.",formal_audit_c,PAPER-FR-0144-pr:compatibilidad,Condición de compatibilidad y cota de grado,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
paper/sec_topologia.tex,L123-L131,co:precio-conectividad,corolario,"Necesitaría un QP convexo parametrizado, regularidad KKT, objetivo con unidad económica común, multiplicador único y una definición cuantitativa del valor de información.",Heurística de selección/reconfiguración de aristas; no es consecuencia lógica del mantenimiento de conectividad.,El multiplicador de una barrera hereda unidades del objetivo por unidad de restricción; no puede compararse con valor de información sin una escala.,ABSENT_AND_UNSUPPORTED,PAPER-FR-0143-th:topologia-garantizada; sensibilidad KKT; th:dwell no auditado en este bloque.,Un multiplicador alto puede corresponder a una arista puente sin alternativa factible; recablearla destruye conectividad aunque exceda cualquier valor local asignado.,NONE,NONE,REJECT,"La interpretación como coste marginal exige condiciones que no se declaran y la regla de recableado es una recomendación, no un corolario demostrado.",formal_audit_c,PAPER-FR-0145-co:precio-conectividad,El precio de la conectividad,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
thesis/sections/mainmatter/06-results-and-analysis/sp0.tex,L112-L115,thm:sp0-nash-characterization,proposicion,"N>=K; kappa_ik en [0,kappa_max]; lambda>kappa_max; acciones unitarias finitas; ocupacion coherente y revisiones unilaterales. Para que el perfil terminal sea Nash falta exigir camino maximal o continuacion exhaustiva.","Asignacion E0 uno-a-uno con accion inactiva; excluye revisiones simultaneas, red y planta fisica.","Costes, penalizacion, utilidad y potencial adimensionales; consistente.","PARTIAL: la identidad de potencial, la caracterizacion de Nash, los maximos globales y la existencia de Nash suboptimo estan demostrados; el inciso (iii) omite maximalidad.","eq:sp0-action-fitness; eq:sp0-oracle; thesis/sections/appendices/02-sp0-proofs.tex; FSF-01 es una generalizacion de cuotas, no el mismo resultado E0.",Una mejora estricta aceptada puede dejar un perfil no Nash; truncar alli la secuencia refuta que toda secuencia termine en Nash.,C1-SP0;C7B-SP0,thesis/sections/appendices/02-sp0-proofs.tex;src/viu_mrob_tfm/sp0/theory.py;tests/test_sp0_theory.py;legacy/results/sp0/SP0_THEORY_v1,LIMITED,"Cuatro incisos son correctos, pero la conclusion Nash de cualquier secuencia necesita maximalidad o una politica que siga mientras exista una mejora.",formal_audit_thesis,THESIS-FR-0001-thm:sp0-nash-characterization,Factibilidad y seleccion en E0,monograph,semantic-thesis.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
thesis/sections/mainmatter/06-results-and-analysis/sp0.tex,L119-L126,cor:sp0-pos-poa,corolario,"Supuestos de thm:sp0-nash-characterization; coste social restringido a perfiles factibles; optimo de coste estrictamente positivo para la razon de PoA; familia normalizada con epsilon en (0,1/2).","Asignacion E0 finita; peor Nash sobre familias de instancias, no comportamiento tipico ni seleccion dinamica.",Cociente de costes adimensional; los costes de la familia estan normalizados.,COMPLETE: todo optimo social es Nash y la familia 2x2 produce costes Nash 1 y optimo 2 epsilon.,Incisos (ii) y (iv) validos de thm:sp0-nash-characterization; thesis/sections/appendices/02-sp0-proofs.tex. No depende del inciso (iii) limitado.,"La matriz [[0,epsilon],[epsilon,1]] verifica PoS=1 y una razon 1/(2 epsilon) que diverge; no se encontro contraejemplo dentro del dominio positivo.",C7B-SP0,thesis/sections/appendices/02-sp0-proofs.tex;src/viu_mrob_tfm/sp0/theory.py;tests/test_sp0_theory.py;legacy/results/sp0/SP0_THEORY_v1,PASS,El argumento de estabilidad y la familia parametrica de anarquia son completos y no heredan el defecto de maximalidad del resultado anterior.,formal_audit_thesis,THESIS-FR-0002-cor:sp0-pos-poa,Precios de estabilidad y anarquia de E0,monograph,semantic-thesis.csv,PASS,PASS,eligible-for-manual-crosswalk-not-auto-promoted,identity
thesis/sections/mainmatter/06-results-and-analysis/sp0.tex,L196-L199,cor:sp0-strategic-regulation,corolario,N>=K; lambda>kappa_max; ocupacion coherente; todo robot con mejora persistente se revisa finalmente; actualizaciones unilaterales estrictas.,Regulacion logica finita de cobertura y exclusividad en E0; no es estabilidad de una planta continua ni cota de segundos.,Error de ocupacion en conteos; pagos y potencial adimensionales; revisiones son eventos discretos.,COMPLETE_BUT_REDUNDANT: descenso estricto en un conjunto finito y activacion sin inanicion llevan al conjunto z_0=0.,thm:sp0-nash-characterization; thesis/sections/appendices/02-sp0-proofs.tex; contenido ya registrado en C1-SP0 y relacionado como caso unitario con FSF-01.,Sin ocupacion coherente o con inanicion de un robot habilitado puede persistir el defecto; ambas fronteras estan excluidas expresamente.,C1-SP0,thesis/sections/appendices/02-sp0-proofs.tex;src/viu_mrob_tfm/sp0/theory.py;tests/test_sp0_theory.py,DUPLICATE,Es la version dinamica ya contenida en la caracterizacion y en el claim canonico C1-SP0; no aporta un resultado independiente para el spine activo.,formal_audit_thesis,THESIS-FR-0003-cor:sp0-strategic-regulation,Regulacion estrategica finita de E0,existing-active-claim,semantic-thesis.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
