candidate_id,title,title_original,title_norm,authors,authors_original,authors_norm,year,year_original,venue,venue_original,doi,doi_original,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,duplicate_status,dedup_status,dedup_parent_candidate_id,notes,seed_raw,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,manual_audit_status,manual_audit_decision,manual_audit_correction,manual_audit_reviewer,doi_recovery_status,doi_recovery_method,doi_recovery_candidates,snowball_anchor_ids,snowball_directions,doi_recovered,identity_resolution,version_relationship,alias_candidate_ids,alias_dois,alias_titles,alias_source_ids
C44E9D92ED9C0,Clusterized Multi-objective Approach With Variable and Adaptive Neighborhood Search for Multi-robot Task Allocation,Clusterized Multi-objective Approach With Variable and Adaptive Neighborhood Search for Multi-robot Task Allocation,clusterized multi objective approach with variable and adaptive neighborhood search for multi robot task allocation,Tatiana M. B. Santos; Milena F. Pinto; Gabrielle O. Timotheo; Iago Z. Biundini; C. L.; Leonardo de Mello Honório; Esteban Clua,Tatiana M. B. Santos; Milena F. Pinto; Gabrielle O. Timotheo; Iago Z. Biundini; C. L.; Leonardo de Mello Honório; Esteban Clua,tatiana m. b. santos; milena f. pinto; gabrielle o. timotheo; iago z. biundini; c. l.; leonardo de mello honório; esteban clua,2025,2025,International Journal of Control Automation and Systems,International Journal of Control Automation and Systems,10.1007/s12555-025-0379-9,https://doi.org/10.1007/s12555-025-0379-9,10.1007/s12555-025-0379-9,,article,openalex:https://openalex.org/W4415243057,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2,openalex,2026-09-13T22:43:14.552808+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
C0732208EE58C,FG-PE: Factor-graph approach for multi-robot pursuit–evasion,FG-PE: Factor-graph approach for multi-robot pursuit–evasion,fg pe factor graph approach for multi robot pursuit evasion,Messiah Abolfazli Esfahani; Ayşe Başar; Sajad Saeedi,Messiah Abolfazli Esfahani; Ayşe Başar; Sajad Saeedi,messiah abolfazli esfahani; ayşe başar; sajad saeedi,2025,2025,Robotics and Autonomous Systems,Robotics and Autonomous Systems,10.1016/j.robot.2025.105216,https://doi.org/10.1016/j.robot.2025.105216,10.1016/j.robot.2025.105216,,article,openalex:https://openalex.org/W4415000746,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,openalex,2026-09-13T22:43:14.553769+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
C5A20942B565F,A cost-effective nash-based allocation method for task distribution of multiple robots in distributed robotic networks,A cost-effective nash-based allocation method for task distribution of multiple robots in distributed robotic networks,a cost effective nash based allocation method for task distribution of multiple robots in distributed robotic networks,Ali Hamidoğlu; Ömer Melih Gül; Seifedine Kadry; Chiranjibe Jana; Ali Elghirani; G. Gultekin,Ali Hamidoğlu; Ömer Melih Gül; Seifedine Kadry; Chiranjibe Jana; Ali Elghirani; G. Gultekin,ali hamidoğlu; ömer melih gül; seifedine kadry; chiranjibe jana; ali elghirani; g. gultekin,2025,2025,Engineering Applications of Artificial Intelligence,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2025.112548,https://doi.org/10.1016/j.engappai.2025.112548,10.1016/j.engappai.2025.112548,,article,openalex:https://openalex.org/W4414860631,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C20FBE73D7292,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,3,openalex,2026-09-13T22:43:14.554697+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,distributed,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A;C20FBE73D7292,forward,,new_snowball_candidate,,,,,
C83673BEAB05F,Computers and Intractability: A Guide to the Theory of NP-Completeness,Computers and Intractability: A Guide to the Theory of NP-Completeness,computers and intractability a guide to the theory of np completeness,M. R. Garey; David S. Johnson,M. R. Garey; David S. Johnson,m. r. garey; david s. johnson,1979,1979,,,,,,,article,openalex:https://openalex.org/W2011039300,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,44614,openalex,2026-09-13T22:43:14.555696+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6,backward,,new_snowball_candidate,,,,,
C9BE8192AB1F9,"Genetic Algorithms in Search, Optimization & Machine Learning","Genetic Algorithms in Search, Optimization & Machine Learning",genetic algorithms in search optimization machine learning,D. E. Goldberg,D. E. Goldberg,d. e. goldberg,1989,1989,Medical Entomology and Zoology,Medical Entomology and Zoology,,,,,article,openalex:https://openalex.org/W3011460294,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2309,openalex,2026-09-13T22:43:14.556596+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6,backward,,new_snowball_candidate,,,,,
CE47C8F8EAF2C,Integer Programming Formulation of Traveling Salesman Problems,Integer Programming Formulation of Traveling Salesman Problems,integer programming formulation of traveling salesman problems,Casey Miller; A. W. Tucker; R. A. Zemlin,Casey Miller; A. W. Tucker; R. A. Zemlin,casey miller; a. w. tucker; r. a. zemlin,1960,1960,Journal of the ACM,Journal of the ACM,10.1145/321043.321046,https://doi.org/10.1145/321043.321046,10.1145/321043.321046,,article,openalex:https://openalex.org/W2049287714,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2026,openalex,2026-09-13T22:43:14.557469+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6,backward,,new_snowball_candidate,,,,,
CB00D7830280B,Stochastic Local Search: Foundations & Applications,Stochastic Local Search: Foundations & Applications,stochastic local search foundations applications,Holger H. Hoos; Thomas St�tzle,Holger H. Hoos; Thomas St�tzle,holger h. hoos; thomas st�tzle,2004,2004,Medical Entomology and Zoology,Medical Entomology and Zoology,,,,,book,openalex:https://openalex.org/W1591939288,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1238,openalex,2026-09-13T22:43:14.559028+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6,backward,,new_snowball_candidate,,,,,
C0029A2278FD3,"Orienteering Problem: A survey of recent variants, solution approaches and applications","Orienteering Problem: A survey of recent variants, solution approaches and applications",orienteering problem a survey of recent variants solution approaches and applications,Aldy Gunawan; Hoong Chuin Lau; Pieter Vansteenwegen,Aldy Gunawan; Hoong Chuin Lau; Pieter Vansteenwegen,aldy gunawan; hoong chuin lau; pieter vansteenwegen,2016,2016,European Journal of Operational Research,European Journal of Operational Research,10.1016/j.ejor.2016.04.059,https://doi.org/10.1016/j.ejor.2016.04.059,10.1016/j.ejor.2016.04.059,,article,openalex:https://openalex.org/W2346699423,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,656,openalex,2026-09-13T22:43:14.562154+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6,backward,,new_snowball_candidate,,,,,
C553420D17A5C,Traveling Salesman Problems with Profits,Traveling Salesman Problems with Profits,traveling salesman problems with profits,Dominique Feillet; Pierre Dejax; Michel Gendreau,Dominique Feillet; Pierre Dejax; Michel Gendreau,dominique feillet; pierre dejax; michel gendreau,2005,2005,Transportation Science,Transportation Science,10.1287/trsc.1030.0079,https://doi.org/10.1287/trsc.1030.0079,10.1287/trsc.1030.0079,,article,openalex:https://openalex.org/W1991149726,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,622,openalex,2026-09-13T22:43:14.565098+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6,backward,,new_snowball_candidate,,,,,
CCA77A4E2710B,The team orienteering problem,The team orienteering problem,the team orienteering problem,I‐Ming Chao; Bruce Golden; Edward Wasil,I‐Ming Chao; Bruce Golden; Edward Wasil,i‐ming chao; bruce golden; edward wasil,1996,1996,European Journal of Operational Research,European Journal of Operational Research,10.1016/0377-2217(94)00289-4,https://doi.org/10.1016/0377-2217(94)00289-4,10.1016/0377-2217(94)00289-4,,article,openalex:https://openalex.org/W1963938442,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_C1E34C4925F5C;SB_B_C9A98F3EFEE56,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,589,openalex,2026-09-13T22:43:14.566692+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6;C1E34C4925F5C;C9A98F3EFEE56,backward,,new_snowball_candidate,,,,,
CC3CDD035965A,Synchronization in Vehicle Routing—A Survey of VRPs with Multiple Synchronization Constraints,Synchronization in Vehicle Routing—A Survey of VRPs with Multiple Synchronization Constraints,synchronization in vehicle routing a survey of vrps with multiple synchronization constraints,Michael Drexl,Michael Drexl,michael drexl,2012,2012,Transportation Science,Transportation Science,10.1287/trsc.1110.0400,https://doi.org/10.1287/trsc.1110.0400,10.1287/trsc.1110.0400,,article,openalex:https://openalex.org/W2056973373,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,505,openalex,2026-09-13T22:43:14.567734+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,safety_or_navigation,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6,backward,,new_snowball_candidate,,,,,
CB2FD1B8520EC,The Home Care Crew Scheduling Problem: Preference-based visit clustering and temporal dependencies,The Home Care Crew Scheduling Problem: Preference-based visit clustering and temporal dependencies,the home care crew scheduling problem preference based visit clustering and temporal dependencies,Matias Sevel Rasmussen; Tor Fog Justesen; Anders Dohn; Jesper Larsen,Matias Sevel Rasmussen; Tor Fog Justesen; Anders Dohn; Jesper Larsen,matias sevel rasmussen; tor fog justesen; anders dohn; jesper larsen,2011,2011,European Journal of Operational Research,European Journal of Operational Research,10.1016/j.ejor.2011.10.048,https://doi.org/10.1016/j.ejor.2011.10.048,10.1016/j.ejor.2011.10.048,,article,openalex:https://openalex.org/W1967965037,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_B_CD3F5AE83E98C,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,383,openalex,2026-09-13T22:43:14.568711+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6;CD3F5AE83E98C,backward,,new_snowball_candidate,,,,,
C6B35957F2A25,Multiple Mobile Robot Systems,Multiple Mobile Robot Systems,multiple mobile robot systems,Lynne E. Parker; Daniela Rus; Gaurav S. Sukhatme,Lynne E. Parker; Daniela Rus; Gaurav S. Sukhatme,lynne e. parker; daniela rus; gaurav s. sukhatme,2016,2016,Springer handbooks,Springer handbooks,10.1007/978-3-319-32552-1_53,https://doi.org/10.1007/978-3-319-32552-1_53,10.1007/978-3-319-32552-1_53,,book-chapter,openalex:https://openalex.org/W1841642927,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,288,openalex,2026-09-13T22:43:14.569723+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6,backward,,new_snowball_candidate,,,,,
C79E45398E38A,A taxonomy for task allocation problems with temporal and ordering constraints,A taxonomy for task allocation problems with temporal and ordering constraints,a taxonomy for task allocation problems with temporal and ordering constraints,Ernesto Nunes; Marie D. Manner; Hakim Mitiche; Maria Gini,Ernesto Nunes; Marie D. Manner; Hakim Mitiche; Maria Gini,ernesto nunes; marie d. manner; hakim mitiche; maria gini,2016,2016,Robotics and Autonomous Systems,Robotics and Autonomous Systems,10.1016/j.robot.2016.10.008,https://doi.org/10.1016/j.robot.2016.10.008,10.1016/j.robot.2016.10.008,,article,openalex:https://openalex.org/W2537545174,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CD9E8C3865AB6;SB_F_CD3F5AE83E98C;SB_B_CD4F0CFD7E495;SB_B_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,244,openalex,2026-09-13T22:43:14.570668+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CD9E8C3865AB6;CD3F5AE83E98C;CD4F0CFD7E495;CA9EA6431B5EC,backward;forward,,new_snowball_candidate,,,,,
