t,robot,x,y,theta,policy
30.0,Pioneer_22,9.0331,-7.2388,2.3223,smith_qr_integrated
30.0,Pioneer_23,10.507,-7.3354,2.3191,smith_qr_integrated
30.0,Pioneer_24,11.814,-7.4066,2.3188,smith_qr_integrated
30.5,Pioneer_01,-0.2985,-2.556,0.51,smith_qr_integrated
30.5,Pioneer_02,-0.5478,-2.3556,0.5701,smith_qr_integrated
30.5,Pioneer_03,-0.9523,-2.249,0.6441,smith_qr_integrated
30.5,Pioneer_04,-1.6213,-2.3222,0.7278,smith_qr_integrated
30.5,Pioneer_05,-2.0526,-2.6595,0.8145,smith_qr_integrated
30.5,Pioneer_06,-2.4127,-3.1372,0.8944,smith_qr_integrated
30.5,Pioneer_07,-2.2155,-3.7024,0.9563,smith_qr_integrated
30.5,Pioneer_08,-1.6378,-4.3418,0.9927,smith_qr_integrated
30.5,Pioneer_09,-0.7921,-4.7623,1.0067,smith_qr_integrated
30.5,Pioneer_10,0.327,-5.0496,1.0136,smith_qr_integrated
30.5,Pioneer_11,1.3677,-5.0919,1.0357,smith_qr_integrated
30.5,Pioneer_12,2.334,-5.0218,1.0908,smith_qr_integrated
30.5,Pioneer_13,3.1317,-4.8863,1.1715,smith_qr_integrated
30.5,Pioneer_14,3.5643,-4.7889,1.3134,smith_qr_integrated
30.5,Pioneer_15,3.7059,-4.8309,1.4943,smith_qr_integrated
30.5,Pioneer_16,3.8145,-4.8967,1.6949,smith_qr_integrated
30.5,Pioneer_17,4.0626,-5.214,1.8891,smith_qr_integrated
30.5,Pioneer_18,4.4493,-5.6492,2.0548,smith_qr_integrated
30.5,Pioneer_19,5.1804,-6.0958,2.1808,smith_qr_integrated
30.5,Pioneer_20,6.225,-6.5427,2.2646,smith_qr_integrated
30.5,Pioneer_21,7.4868,-6.8708,2.3091,smith_qr_integrated
30.5,Pioneer_22,8.9285,-7.1049,2.3223,smith_qr_integrated
30.5,Pioneer_23,10.3721,-7.2396,2.3191,smith_qr_integrated
30.5,Pioneer_24,11.7284,-7.2853,2.3188,smith_qr_integrated
31.0,Pioneer_01,-0.0893,-2.4247,0.51,smith_qr_integrated
31.0,Pioneer_02,-0.2494,-2.2232,0.5701,smith_qr_integrated
31.0,Pioneer_03,-0.7317,-2.0772,0.6441,smith_qr_integrated
31.0,Pioneer_04,-1.439,-2.1894,0.7278,smith_qr_integrated
31.0,Pioneer_05,-1.9589,-2.5163,0.8145,smith_qr_integrated
31.0,Pioneer_06,-2.2397,-3.0398,0.8944,smith_qr_integrated
31.0,Pioneer_07,-2.1002,-3.6337,0.9563,smith_qr_integrated
31.0,Pioneer_08,-1.5595,-4.1952,0.9927,smith_qr_integrated
31.0,Pioneer_09,-0.6697,-4.6092,1.0067,smith_qr_integrated
31.0,Pioneer_10,0.4245,-4.9804,1.0136,smith_qr_integrated
31.0,Pioneer_11,1.4751,-5.0088,1.0357,smith_qr_integrated
31.0,Pioneer_12,2.4278,-4.8942,1.0908,smith_qr_integrated
31.0,Pioneer_13,3.2169,-4.7771,1.1715,smith_qr_integrated
31.0,Pioneer_14,3.5461,-4.6618,1.3134,smith_qr_integrated
31.0,Pioneer_15,3.7652,-4.6056,1.4943,smith_qr_integrated
31.0,Pioneer_16,3.8457,-4.7322,1.6949,smith_qr_integrated
31.0,Pioneer_17,4.0084,-5.0421,1.8891,smith_qr_integrated
31.0,Pioneer_18,4.3589,-5.4414,2.0548,smith_qr_integrated
31.0,Pioneer_19,5.0608,-5.9072,2.1808,smith_qr_integrated
31.0,Pioneer_20,6.119,-6.3665,2.2646,smith_qr_integrated
31.0,Pioneer_21,7.3823,-6.7406,2.3091,smith_qr_integrated
31.0,Pioneer_22,8.8513,-6.981,2.3223,smith_qr_integrated
31.0,Pioneer_23,10.2365,-7.1353,2.3191,smith_qr_integrated
31.0,Pioneer_24,11.6114,-7.1159,2.3188,smith_qr_integrated
31.5,Pioneer_01,0.1256,-2.301,0.51,smith_qr_integrated
31.5,Pioneer_02,-0.0823,-2.0704,0.5701,smith_qr_integrated
31.5,Pioneer_03,-0.5944,-1.9301,0.6441,smith_qr_integrated
31.5,Pioneer_04,-1.2489,-2.0327,0.7278,smith_qr_integrated
31.5,Pioneer_05,-1.8414,-2.3675,0.8145,smith_qr_integrated
31.5,Pioneer_06,-2.1053,-2.8562,0.8944,smith_qr_integrated
31.5,Pioneer_07,-1.9845,-3.4726,0.9563,smith_qr_integrated
31.5,Pioneer_08,-1.4643,-4.0762,0.9927,smith_qr_integrated
31.5,Pioneer_09,-0.5818,-4.539,1.0067,smith_qr_integrated
31.5,Pioneer_10,0.4632,-4.8325,1.0136,smith_qr_integrated
31.5,Pioneer_11,1.5436,-4.9124,1.0357,smith_qr_integrated
31.5,Pioneer_12,2.4918,-4.8245,1.0908,smith_qr_integrated
31.5,Pioneer_13,3.2452,-4.6565,1.1715,smith_qr_integrated
31.5,Pioneer_14,3.626,-4.4939,1.3134,smith_qr_integrated
31.5,Pioneer_15,3.7467,-4.5299,1.4943,smith_qr_integrated
31.5,Pioneer_16,3.7935,-4.6299,1.6949,smith_qr_integrated
31.5,Pioneer_17,3.9217,-4.9084,1.8891,smith_qr_integrated
31.5,Pioneer_18,4.3501,-5.3355,2.0548,smith_qr_integrated
31.5,Pioneer_19,4.9538,-5.8281,2.1808,smith_qr_integrated
31.5,Pioneer_20,6.0268,-6.2265,2.2646,smith_qr_integrated
31.5,Pioneer_21,7.3041,-6.6735,2.3091,smith_qr_integrated
31.5,Pioneer_22,8.7321,-6.9041,2.3223,smith_qr_integrated
31.5,Pioneer_23,10.1549,-6.9685,2.3191,smith_qr_integrated
31.5,Pioneer_24,11.5008,-6.9458,2.3188,smith_qr_integrated
32.0,Pioneer_01,0.4276,-2.1975,0.51,smith_qr_integrated
32.0,Pioneer_02,0.1481,-1.8913,0.5701,smith_qr_integrated
32.0,Pioneer_03,-0.3527,-1.8349,0.6441,smith_qr_integrated
32.0,Pioneer_04,-1.0716,-1.8425,0.7278,smith_qr_integrated
32.0,Pioneer_05,-1.6743,-2.1977,0.8145,smith_qr_integrated
32.0,Pioneer_06,-1.9968,-2.764,0.8944,smith_qr_integrated
32.0,Pioneer_07,-1.9091,-3.3485,0.9563,smith_qr_integrated
32.0,Pioneer_08,-1.4202,-3.9465,0.9927,smith_qr_integrated
32.0,Pioneer_09,-0.4932,-4.4263,1.0067,smith_qr_integrated
32.0,Pioneer_10,0.5316,-4.6266,1.0136,smith_qr_integrated
32.0,Pioneer_11,1.6513,-4.7683,1.0357,smith_qr_integrated
32.0,Pioneer_12,2.5422,-4.6528,1.0908,smith_qr_integrated
32.0,Pioneer_13,3.3056,-4.5505,1.1715,smith_qr_integrated
32.0,Pioneer_14,3.6415,-4.396,1.3134,smith_qr_integrated
32.0,Pioneer_15,3.7106,-4.3658,1.4943,smith_qr_integrated
32.0,Pioneer_16,3.7527,-4.4498,1.6949,smith_qr_integrated
32.0,Pioneer_17,3.8879,-4.7621,1.8891,smith_qr_integrated
32.0,Pioneer_18,4.2373,-5.1639,2.0548,smith_qr_integrated
32.0,Pioneer_19,4.9023,-5.7081,2.1808,smith_qr_integrated
32.0,Pioneer_20,5.8829,-6.1267,2.2646,smith_qr_integrated
32.0,Pioneer_21,7.2089,-6.4851,2.3091,smith_qr_integrated
32.0,Pioneer_22,8.634,-6.751,2.3223,smith_qr_integrated
32.0,Pioneer_23,10.0514,-6.845,2.3191,smith_qr_integrated
32.0,Pioneer_24,11.3427,-6.9009,2.3188,smith_qr_integrated
32.5,Pioneer_01,0.6378,-2.139,0.51,smith_qr_integrated
32.5,Pioneer_02,0.3724,-1.7493,0.5701,smith_qr_integrated
32.5,Pioneer_03,-0.1875,-1.665,0.6441,smith_qr_integrated
32.5,Pioneer_04,-0.8899,-1.735,0.7278,smith_qr_integrated
32.5,Pioneer_05,-1.549,-2.1162,0.8145,smith_qr_integrated
32.5,Pioneer_06,-1.8802,-2.588,0.8944,smith_qr_integrated
32.5,Pioneer_07,-1.8179,-3.254,0.9563,smith_qr_integrated
32.5,Pioneer_08,-1.3485,-3.8034,0.9927,smith_qr_integrated
32.5,Pioneer_09,-0.4645,-4.2857,1.0067,smith_qr_integrated
32.5,Pioneer_10,0.5996,-4.5888,1.0136,smith_qr_integrated
32.5,Pioneer_11,1.7018,-4.6222,1.0357,smith_qr_integrated
32.5,Pioneer_12,2.641,-4.5734,1.0908,smith_qr_integrated
32.5,Pioneer_13,3.3783,-4.3857,1.1715,smith_qr_integrated
32.5,Pioneer_14,3.692,-4.2008,1.3134,smith_qr_integrated
32.5,Pioneer_15,3.7482,-4.1749,1.4943,smith_qr_integrated
32.5,Pioneer_16,3.739,-4.3327,1.6949,smith_qr_integrated
32.5,Pioneer_17,3.8351,-4.5936,1.8891,smith_qr_integrated
32.5,Pioneer_18,4.1559,-5.0771,2.0548,smith_qr_integrated
32.5,Pioneer_19,4.8326,-5.5361,2.1808,smith_qr_integrated
32.5,Pioneer_20,5.7777,-6.0043,2.2646,smith_qr_integrated
32.5,Pioneer_21,7.1094,-6.356,2.3091,smith_qr_integrated
32.5,Pioneer_22,8.5017,-6.6367,2.3223,smith_qr_integrated
32.5,Pioneer_23,9.9124,-6.748,2.3191,smith_qr_integrated
32.5,Pioneer_24,11.2527,-6.7537,2.3188,smith_qr_integrated
33.0,Pioneer_01,0.8121,-1.9247,0.51,smith_qr_integrated
33.0,Pioneer_02,0.6029,-1.6396,0.5701,smith_qr_integrated
33.0,Pioneer_03,0.0278,-1.504,0.6441,smith_qr_integrated
33.0,Pioneer_04,-0.7611,-1.5776,0.7278,smith_qr_integrated
33.0,Pioneer_05,-1.4304,-1.8931,0.8145,smith_qr_integrated
33.0,Pioneer_06,-1.7914,-2.4599,0.8944,smith_qr_integrated
33.0,Pioneer_07,-1.7514,-3.0344,0.9563,smith_qr_integrated
33.0,Pioneer_08,-1.1967,-3.6734,0.9927,smith_qr_integrated
33.0,Pioneer_09,-0.4117,-4.1651,1.0067,smith_qr_integrated
33.0,Pioneer_10,0.7209,-4.4782,1.0136,smith_qr_integrated
33.0,Pioneer_11,1.7671,-4.5164,1.0357,smith_qr_integrated
33.0,Pioneer_12,2.6553,-4.4183,1.0908,smith_qr_integrated
33.0,Pioneer_13,3.444,-4.2049,1.1715,smith_qr_integrated
33.0,Pioneer_14,3.7131,-4.069,1.3134,smith_qr_integrated
33.0,Pioneer_15,3.7985,-4.0668,1.4943,smith_qr_integrated
33.0,Pioneer_16,3.7499,-4.133,1.6949,smith_qr_integrated
33.0,Pioneer_17,3.8064,-4.4986,1.8891,smith_qr_integrated
33.0,Pioneer_18,4.0537,-4.8792,2.0548,smith_qr_integrated
33.0,Pioneer_19,4.7015,-5.3909,2.1808,smith_qr_integrated
33.0,Pioneer_20,5.7123,-5.8506,2.2646,smith_qr_integrated
33.0,Pioneer_21,6.9671,-6.2946,2.3091,smith_qr_integrated
33.0,Pioneer_22,8.4125,-6.5461,2.3223,smith_qr_integrated
33.0,Pioneer_23,9.8357,-6.5972,2.3191,smith_qr_integrated
33.0,Pioneer_24,11.0955,-6.6242,2.3188,smith_qr_integrated
33.5,Pioneer_01,1.1292,-1.8012,0.51,smith_qr_integrated
33.5,Pioneer_02,0.7898,-1.5503,0.5701,smith_qr_integrated
33.5,Pioneer_03,0.2087,-1.3513,0.6441,smith_qr_integrated
33.5,Pioneer_04,-0.5234,-1.4089,0.7278,smith_qr_integrated
33.5,Pioneer_05,-1.2952,-1.7584,0.8145,smith_qr_integrated
33.5,Pioneer_06,-1.6552,-2.3036,0.8944,smith_qr_integrated
33.5,Pioneer_07,-1.6445,-2.9485,0.9563,smith_qr_integrated
33.5,Pioneer_08,-1.1471,-3.6029,0.9927,smith_qr_integrated
33.5,Pioneer_09,-0.2699,-4.0726,1.0067,smith_qr_integrated
33.5,Pioneer_10,0.7728,-4.347,1.0136,smith_qr_integrated
33.5,Pioneer_11,1.8226,-4.4484,1.0357,smith_qr_integrated
33.5,Pioneer_12,2.7721,-4.3643,1.0908,smith_qr_integrated
33.5,Pioneer_13,3.4849,-4.1361,1.1715,smith_qr_integrated
33.5,Pioneer_14,3.7473,-3.9476,1.3134,smith_qr_integrated
33.5,Pioneer_15,3.7483,-3.8815,1.4943,smith_qr_integrated
33.5,Pioneer_16,3.6826,-3.998,1.6949,smith_qr_integrated
33.5,Pioneer_17,3.7097,-4.2823,1.8891,smith_qr_integrated
33.5,Pioneer_18,4.0244,-4.7519,2.0548,smith_qr_integrated
33.5,Pioneer_19,4.608,-5.287,2.1808,smith_qr_integrated
33.5,Pioneer_20,5.5848,-5.7476,2.2646,smith_qr_integrated
33.5,Pioneer_21,6.9006,-6.1371,2.3091,smith_qr_integrated
33.5,Pioneer_22,8.2524,-6.4113,2.3223,smith_qr_integrated
33.5,Pioneer_23,9.7151,-6.4728,2.3191,smith_qr_integrated
33.5,Pioneer_24,10.9647,-6.4881,2.3188,smith_qr_integrated
34.0,Pioneer_01,1.3547,-1.6778,0.51,smith_qr_integrated
34.0,Pioneer_02,1.0348,-1.3577,0.5701,smith_qr_integrated
34.0,Pioneer_03,0.3648,-1.1872,0.6441,smith_qr_integrated
34.0,Pioneer_04,-0.3979,-1.2799,0.7278,smith_qr_integrated
34.0,Pioneer_05,-1.1673,-1.6211,0.8145,smith_qr_integrated
34.0,Pioneer_06,-1.5382,-2.2093,0.8944,smith_qr_integrated
34.0,Pioneer_07,-1.5522,-2.8479,0.9563,smith_qr_integrated
34.0,Pioneer_08,-1.0539,-3.429,0.9927,smith_qr_integrated
34.0,Pioneer_09,-0.2095,-3.9193,1.0067,smith_qr_integrated
34.0,Pioneer_10,0.8641,-4.2147,1.0136,smith_qr_integrated
34.0,Pioneer_11,1.9317,-4.2309,1.0357,smith_qr_integrated
34.0,Pioneer_12,2.7832,-4.1984,1.0908,smith_qr_integrated
34.0,Pioneer_13,3.5364,-3.9661,1.1715,smith_qr_integrated
34.0,Pioneer_14,3.8548,-3.8409,1.3134,smith_qr_integrated
34.0,Pioneer_15,3.7702,-3.7517,1.4943,smith_qr_integrated
34.0,Pioneer_16,3.6821,-3.8711,1.6949,smith_qr_integrated
34.0,Pioneer_17,3.6872,-4.1851,1.8891,smith_qr_integrated
34.0,Pioneer_18,3.9536,-4.5728,2.0548,smith_qr_integrated
34.0,Pioneer_19,4.5187,-5.1548,2.1808,smith_qr_integrated
34.0,Pioneer_20,5.486,-5.626,2.2646,smith_qr_integrated
34.0,Pioneer_21,6.7507,-6.0282,2.3091,smith_qr_integrated
34.0,Pioneer_22,8.185,-6.2883,2.3223,smith_qr_integrated
34.0,Pioneer_23,9.5919,-6.3552,2.3191,smith_qr_integrated
34.0,Pioneer_24,10.8896,-6.3154,2.3188,smith_qr_integrated
34.5,Pioneer_01,1.599,-1.526,0.51,smith_qr_integrated
34.5,Pioneer_02,1.257,-1.2351,0.5701,smith_qr_integrated
34.5,Pioneer_03,0.5724,-1.0294,0.6441,smith_qr_integrated
34.5,Pioneer_04,-0.2519,-1.0986,0.7278,smith_qr_integrated
34.5,Pioneer_05,-0.9856,-1.4478,0.8145,smith_qr_integrated
34.5,Pioneer_06,-1.4638,-2.0107,0.8944,smith_qr_integrated
34.5,Pioneer_07,-1.4522,-2.6563,0.9563,smith_qr_integrated
34.5,Pioneer_08,-0.9601,-3.311,0.9927,smith_qr_integrated
34.5,Pioneer_09,-0.134,-3.8157,1.0067,smith_qr_integrated
34.5,Pioneer_10,0.9118,-4.1006,1.0136,smith_qr_integrated
34.5,Pioneer_11,1.9954,-4.2079,1.0357,smith_qr_integrated
34.5,Pioneer_12,2.8804,-4.0164,1.0908,smith_qr_integrated
34.5,Pioneer_13,3.541,-3.8524,1.1715,smith_qr_integrated
34.5,Pioneer_14,3.8721,-3.664,1.3134,smith_qr_integrated
34.5,Pioneer_15,3.8221,-3.5714,1.4943,smith_qr_integrated
34.5,Pioneer_16,3.71,-3.7239,1.6949,smith_qr_integrated
34.5,Pioneer_17,3.5896,-4.0229,1.8891,smith_qr_integrated
34.5,Pioneer_18,3.8479,-4.4929,2.0548,smith_qr_integrated
34.5,Pioneer_19,4.4466,-4.991,2.1808,smith_qr_integrated
34.5,Pioneer_20,5.3901,-5.5024,2.2646,smith_qr_integrated
34.5,Pioneer_21,6.6579,-5.9374,2.3091,smith_qr_integrated
34.5,Pioneer_22,8.0468,-6.1099,2.3223,smith_qr_integrated
34.5,Pioneer_23,9.4799,-6.2615,2.3191,smith_qr_integrated
34.5,Pioneer_24,10.7568,-6.2546,2.3188,smith_qr_integrated
35.0,Pioneer_01,1.8171,-1.3761,0.51,smith_qr_integrated
35.0,Pioneer_02,1.4752,-1.061,0.5701,smith_qr_integrated
35.0,Pioneer_03,0.7832,-0.9101,0.6441,smith_qr_integrated
35.0,Pioneer_04,-0.0918,-0.9569,0.7278,smith_qr_integrated
35.0,Pioneer_05,-0.8535,-1.3776,0.8145,smith_qr_integrated
35.0,Pioneer_06,-1.2903,-1.9421,0.8944,smith_qr_integrated
35.0,Pioneer_07,-1.3269,-2.5734,0.9563,smith_qr_integrated
35.0,Pioneer_08,-0.9072,-3.2103,0.9927,smith_qr_integrated
35.0,Pioneer_09,-0.1177,-3.6835,1.0067,smith_qr_integrated
35.0,Pioneer_10,0.9812,-3.9426,1.0136,smith_qr_integrated
35.0,Pioneer_11,2.0715,-4.0542,1.0357,smith_qr_integrated
35.0,Pioneer_12,2.9469,-3.895,1.0908,smith_qr_integrated
35.0,Pioneer_13,3.6347,-3.7419,1.1715,smith_qr_integrated
35.0,Pioneer_14,3.9252,-3.5459,1.3134,smith_qr_integrated
35.0,Pioneer_15,3.8256,-3.4602,1.4943,smith_qr_integrated
35.0,Pioneer_16,3.6629,-3.5917,1.6949,smith_qr_integrated
35.0,Pioneer_17,3.5773,-3.8926,1.8891,smith_qr_integrated
35.0,Pioneer_18,3.7759,-4.3388,2.0548,smith_qr_integrated
35.0,Pioneer_19,4.293,-4.8065,2.1808,smith_qr_integrated
35.0,Pioneer_20,5.2871,-5.3978,2.2646,smith_qr_integrated
35.0,Pioneer_21,6.5018,-5.7995,2.3091,smith_qr_integrated
35.0,Pioneer_22,7.961,-6.0526,2.3223,smith_qr_integrated
35.0,Pioneer_23,9.343,-6.1355,2.3191,smith_qr_integrated
35.0,Pioneer_24,10.6471,-6.117,2.3188,smith_qr_integrated
35.5,Pioneer_01,2.094,-1.2769,0.51,smith_qr_integrated
35.5,Pioneer_02,1.7249,-0.9102,0.5701,smith_qr_integrated
35.5,Pioneer_03,0.9781,-0.7451,0.6441,smith_qr_integrated
35.5,Pioneer_04,0.1022,-0.8513,0.7278,smith_qr_integrated
35.5,Pioneer_05,-0.749,-1.2324,0.8145,smith_qr_integrated
35.5,Pioneer_06,-1.19,-1.7723,0.8944,smith_qr_integrated
35.5,Pioneer_07,-1.2488,-2.4443,0.9563,smith_qr_integrated
35.5,Pioneer_08,-0.829,-3.0472,0.9927,smith_qr_integrated
35.5,Pioneer_09,0.0342,-3.5722,1.0067,smith_qr_integrated
35.5,Pioneer_10,1.0213,-3.8096,1.0136,smith_qr_integrated
35.5,Pioneer_11,2.1039,-3.9065,1.0357,smith_qr_integrated
35.5,Pioneer_12,2.9903,-3.7823,1.0908,smith_qr_integrated
35.5,Pioneer_13,3.6659,-3.6157,1.1715,smith_qr_integrated
35.5,Pioneer_14,3.9208,-3.3705,1.3134,smith_qr_integrated
35.5,Pioneer_15,3.8096,-3.3064,1.4943,smith_qr_integrated
35.5,Pioneer_16,3.6548,-3.4435,1.6949,smith_qr_integrated
35.5,Pioneer_17,3.5017,-3.7724,1.8891,smith_qr_integrated
35.5,Pioneer_18,3.7047,-4.239,2.0548,smith_qr_integrated
35.5,Pioneer_19,4.2222,-4.7791,2.1808,smith_qr_integrated
35.5,Pioneer_20,5.1318,-5.2178,2.2646,smith_qr_integrated
35.5,Pioneer_21,6.3894,-5.6756,2.3091,smith_qr_integrated
35.5,Pioneer_22,7.8542,-5.9092,2.3223,smith_qr_integrated
35.5,Pioneer_23,9.2619,-6.0108,2.3191,smith_qr_integrated
35.5,Pioneer_24,10.5283,-5.993,2.3188,smith_qr_integrated
36.0,Pioneer_01,2.3138,-1.1145,0.51,smith_qr_integrated
36.0,Pioneer_02,1.9476,-0.755,0.5701,smith_qr_integrated
36.0,Pioneer_03,1.1726,-0.5984,0.6441,smith_qr_integrated
36.0,Pioneer_04,0.2693,-0.6836,0.7278,smith_qr_integrated
36.0,Pioneer_05,-0.6,-1.0548,0.8145,smith_qr_integrated
36.0,Pioneer_06,-1.1327,-1.623,0.8944,smith_qr_integrated
36.0,Pioneer_07,-1.1423,-2.3038,0.9563,smith_qr_integrated
36.0,Pioneer_08,-0.6742,-2.9684,0.9927,smith_qr_integrated
36.0,Pioneer_09,0.0843,-3.4237,1.0067,smith_qr_integrated
36.0,Pioneer_10,1.1406,-3.7104,1.0136,smith_qr_integrated
36.0,Pioneer_11,2.2282,-3.815,1.0357,smith_qr_integrated
36.0,Pioneer_12,3.0501,-3.6176,1.0908,smith_qr_integrated
36.0,Pioneer_13,3.7381,-3.4464,1.1715,smith_qr_integrated
36.0,Pioneer_14,3.9334,-3.231,1.3134,smith_qr_integrated
36.0,Pioneer_15,3.8396,-3.21,1.4943,smith_qr_integrated
36.0,Pioneer_16,3.6325,-3.2488,1.6949,smith_qr_integrated
36.0,Pioneer_17,3.4766,-3.5515,1.8891,smith_qr_integrated
36.0,Pioneer_18,3.6781,-4.0193,2.0548,smith_qr_integrated
36.0,Pioneer_19,4.1615,-4.6025,2.1808,smith_qr_integrated
36.0,Pioneer_20,5.0844,-5.1439,2.2646,smith_qr_integrated
36.0,Pioneer_21,6.3019,-5.5529,2.3091,smith_qr_integrated
36.0,Pioneer_22,7.7301,-5.7811,2.3223,smith_qr_integrated
36.0,Pioneer_23,9.1304,-5.8986,2.3191,smith_qr_integrated
36.0,Pioneer_24,10.415,-5.8499,2.3188,smith_qr_integrated
36.5,Pioneer_01,2.5224,-0.9911,0.51,smith_qr_integrated
36.5,Pioneer_02,2.1435,-0.6088,0.5701,smith_qr_integrated
36.5,Pioneer_03,1.3693,-0.4805,0.6441,smith_qr_integrated
36.5,Pioneer_04,0.4159,-0.5594,0.7278,smith_qr_integrated
36.5,Pioneer_05,-0.4445,-0.8836,0.8145,smith_qr_integrated
36.5,Pioneer_06,-0.9326,-1.4779,0.8944,smith_qr_integrated
36.5,Pioneer_07,-1.0819,-2.1538,0.9563,smith_qr_integrated
36.5,Pioneer_08,-0.6896,-2.8239,0.9927,smith_qr_integrated
36.5,Pioneer_09,0.174,-3.3024,1.0067,smith_qr_integrated
36.5,Pioneer_10,1.2576,-3.5799,1.0136,smith_qr_integrated
36.5,Pioneer_11,2.2863,-3.6672,1.0357,smith_qr_integrated
36.5,Pioneer_12,3.166,-3.5743,1.0908,smith_qr_integrated
36.5,Pioneer_13,3.8098,-3.2918,1.1715,smith_qr_integrated
36.5,Pioneer_14,3.9792,-3.0884,1.3134,smith_qr_integrated
36.5,Pioneer_15,3.8432,-3.0174,1.4943,smith_qr_integrated
36.5,Pioneer_16,3.6151,-3.0967,1.6949,smith_qr_integrated
36.5,Pioneer_17,3.4807,-3.4682,1.8891,smith_qr_integrated
36.5,Pioneer_18,3.5335,-3.9322,2.0548,smith_qr_integrated
36.5,Pioneer_19,4.0716,-4.4749,2.1808,smith_qr_integrated
36.5,Pioneer_20,4.9796,-5.0015,2.2646,smith_qr_integrated
36.5,Pioneer_21,6.1787,-5.4352,2.3091,smith_qr_integrated
36.5,Pioneer_22,7.6048,-5.6854,2.3223,smith_qr_integrated
36.5,Pioneer_23,9.0732,-5.7992,2.3191,smith_qr_integrated
36.5,Pioneer_24,10.3058,-5.7427,2.3188,smith_qr_integrated
37.0,Pioneer_01,2.8092,-0.8284,0.51,smith_qr_integrated
37.0,Pioneer_02,2.3884,-0.5121,0.5701,smith_qr_integrated
37.0,Pioneer_03,1.5556,-0.3233,0.6441,smith_qr_integrated
37.0,Pioneer_04,0.6402,-0.3967,0.7278,smith_qr_integrated
37.0,Pioneer_05,-0.2664,-0.7225,0.8145,smith_qr_integrated
37.0,Pioneer_06,-0.8577,-1.3851,0.8944,smith_qr_integrated
37.0,Pioneer_07,-0.9803,-1.9961,0.9563,smith_qr_integrated
37.0,Pioneer_08,-0.5945,-2.6741,0.9927,smith_qr_integrated
37.0,Pioneer_09,0.2735,-3.1916,1.0067,smith_qr_integrated
37.0,Pioneer_10,1.282,-3.5168,1.0136,smith_qr_integrated
37.0,Pioneer_11,2.3824,-3.5324,1.0357,smith_qr_integrated
37.0,Pioneer_12,3.244,-3.453,1.0908,smith_qr_integrated
37.0,Pioneer_13,3.8781,-3.1873,1.1715,smith_qr_integrated
37.0,Pioneer_14,4.0246,-2.9618,1.3134,smith_qr_integrated
37.0,Pioneer_15,3.8042,-2.8247,1.4943,smith_qr_integrated
37.0,Pioneer_16,3.5609,-2.947,1.6949,smith_qr_integrated
37.0,Pioneer_17,3.3589,-3.2877,1.8891,smith_qr_integrated
37.0,Pioneer_18,3.4687,-3.7248,2.0548,smith_qr_integrated
37.0,Pioneer_19,3.9537,-4.3029,2.1808,smith_qr_integrated
37.0,Pioneer_20,4.876,-4.9001,2.2646,smith_qr_integrated
37.0,Pioneer_21,6.061,-5.332,2.3091,smith_qr_integrated
37.0,Pioneer_22,7.4984,-5.5625,2.3223,smith_qr_integrated
37.0,Pioneer_23,8.9026,-5.6243,2.3191,smith_qr_integrated
37.0,Pioneer_24,10.139,-5.5708,2.3188,smith_qr_integrated
37.5,Pioneer_01,3.0135,-0.7041,0.51,smith_qr_integrated
37.5,Pioneer_02,2.6219,-0.345,0.5701,smith_qr_integrated
37.5,Pioneer_03,1.79,-0.1544,0.6441,smith_qr_integrated
37.5,Pioneer_04,0.7764,-0.2878,0.7278,smith_qr_integrated
37.5,Pioneer_05,-0.1655,-0.6114,0.8145,smith_qr_integrated
37.5,Pioneer_06,-0.7257,-1.1745,0.8944,smith_qr_integrated
37.5,Pioneer_07,-0.8756,-1.8411,0.9563,smith_qr_integrated
37.5,Pioneer_08,-0.5046,-2.5435,0.9927,smith_qr_integrated
37.5,Pioneer_09,0.3163,-3.0442,1.0067,smith_qr_integrated
37.5,Pioneer_10,1.372,-3.3847,1.0136,smith_qr_integrated
37.5,Pioneer_11,2.3699,-3.4207,1.0357,smith_qr_integrated
37.5,Pioneer_12,3.2775,-3.3006,1.0908,smith_qr_integrated
37.5,Pioneer_13,3.9388,-3.059,1.1715,smith_qr_integrated
37.5,Pioneer_14,4.04,-2.7616,1.3134,smith_qr_integrated
37.5,Pioneer_15,3.869,-2.7112,1.4943,smith_qr_integrated
37.5,Pioneer_16,3.5768,-2.8533,1.6949,smith_qr_integrated
37.5,Pioneer_17,3.3332,-3.1601,1.8891,smith_qr_integrated
37.5,Pioneer_18,3.3989,-3.6669,2.0548,smith_qr_integrated
37.5,Pioneer_19,3.8372,-4.2254,2.1808,smith_qr_integrated
37.5,Pioneer_20,4.7091,-4.7705,2.2646,smith_qr_integrated
37.5,Pioneer_21,5.957,-5.1369,2.3091,smith_qr_integrated
37.5,Pioneer_22,7.3709,-5.4185,2.3223,smith_qr_integrated
37.5,Pioneer_23,8.7713,-5.5514,2.3191,smith_qr_integrated
37.5,Pioneer_24,10.0441,-5.4743,2.3188,smith_qr_integrated
38.0,Pioneer_01,3.2994,-0.5633,0.51,smith_qr_integrated
38.0,Pioneer_02,2.8241,-0.2047,0.5701,smith_qr_integrated
38.0,Pioneer_03,1.9526,0.0086,0.6441,smith_qr_integrated
38.0,Pioneer_04,0.9364,-0.1105,0.7278,smith_qr_integrated
38.0,Pioneer_05,-0.0561,-0.4386,0.8145,smith_qr_integrated
