candidate_id,title,title_norm,authors,authors_norm,year,venue,doi,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,dedup_status,duplicate_status,dedup_parent_candidate_id,notes,source,source_record_id,query_id,window_id,source_url,open_access_url
C1D42BCDF0208,CAHT: A Constraint-Aware Heterogeneous Transformer for Real-Time Multi-Robot Task Allocation in Warehouse Environments,caht a constraint aware heterogeneous transformer for real time multi robot task allocation in warehouse environments,Shengshuo Gong; Oleg O. Varlamov,shengshuo gong; oleg o. varlamov,2026,,10.20944/preprints202603.1389.v1,10.20944/preprints202603.1389.v1,"<jats:p>The NP-hard coordination of heterogeneous robots for time-windowed warehouse tasks remains challenging: metaheuristics are precise but slow, whereas neural methods cannot handle heterogeneous constraints, leading to infeasible allocations. This paper presents the Constraint-Aware Heterogeneous Transformer (CAHT), a lightweight encoder–decoder architecture that performs end-to-end task assignment and sequencing in a single forward pass. The central innovation is a dynamic feasibility masking mechanism that enforces capacity and energy constraints directly within the softmax computation, eliminating infeasible allocations at the architectural level. This is complemented by a spatial-bias Transformer encoder and a two-stage supervised–reinforcement learning training paradigm using ALNS-generated labels. Experiments across four problem scales (5–20 robots, 50–200 tasks) demonstrate that CAHT achieves objective values within 7–13% of the ALNS reference while being 29–91× faster (23–104 ms vs. 2–3 s). Constraint violation rates remain below 6% with time-window satisfaction above 94%. Ablation analysis identifies dynamic masking as the dominant contribution (+213% degradation upon removal), and cross-scale generalization reveals that the optimality gap decreases from 13.0% to 10.7% as problem scale grows. With only 0.82M parameters, CAHT occupies a previously vacant region on the speed–quality Pareto frontier, offering a practical path toward real-time autonomous warehouse coordination.</jats:p>",,crossref:10.20944/preprints202603.1389.v1,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,2,crossref,2026-09-13T23:43:15.083404+00:00,unique,unique,,,crossref,10.20944/preprints202603.1389.v1,F02,primary,https://doi.org/10.20944/preprints202603.1389.v1,
C52E74114B97E,An Optimal Task Allocation Strategy for Heterogeneous Multi-Robot Systems,an optimal task allocation strategy for heterogeneous multi robot systems,Gennaro Notomista; Siddharth Mayya; Seth Hutchinson; Magnus Egerstedt,gennaro notomista; siddharth mayya; seth hutchinson; magnus egerstedt,2019,2019 18th European Control Conference (ECC),10.23919/ecc.2019.8795895,10.23919/ecc.2019.8795895,,,crossref:10.23919/ecc.2019.8795895,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,65,crossref,2026-09-13T23:43:15.083428+00:00,unique,unique,,,crossref,10.23919/ecc.2019.8795895,F02,primary,https://doi.org/10.23919/ecc.2019.8795895,
C0ADBDA6B5417,Optimal Task Allocation for Heterogeneous Multi-robot Teams with Battery Constraints,optimal task allocation for heterogeneous multi robot teams with battery constraints,Álvaro Calvo; Jesús Capitán,álvaro calvo; jesús capitán,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra57147.2024.10611147,10.1109/icra57147.2024.10611147,,,crossref:10.1109/icra57147.2024.10611147,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,3,crossref,2026-09-13T23:43:15.083451+00:00,unique,unique,,,crossref,10.1109/icra57147.2024.10611147,F02,primary,https://doi.org/10.1109/icra57147.2024.10611147,
CA8C1701D70AB,Hierarchically Decentralized Heterogeneous Multi-Robot Task Allocation System,hierarchically decentralized heterogeneous multi robot task allocation system,Sujeet Kashid; Ashwin Dharmesh Kumat,sujeet kashid; ashwin dharmesh kumat,2024,2024 7th International Conference on Intelligent Robotics and Control Engineering (IRCE),10.1109/irce62232.2024.10739829,10.1109/irce62232.2024.10739829,,,crossref:10.1109/irce62232.2024.10739829,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,6,crossref,2026-09-13T23:43:15.083471+00:00,unique,unique,,,crossref,10.1109/irce62232.2024.10739829,F02,primary,https://doi.org/10.1109/irce62232.2024.10739829,
CCD0E92BC4F84,Behavior Tree Capabilities for Dynamic Multi-Robot Task Allocation with Heterogeneous Robot Teams,behavior tree capabilities for dynamic multi robot task allocation with heterogeneous robot teams,Georg Heppner; David Oberacker; Arne Roennau; Rüdiger Dillmann,georg heppner; david oberacker; arne roennau; rüdiger dillmann,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra57147.2024.10610515,10.1109/icra57147.2024.10610515,,,crossref:10.1109/icra57147.2024.10610515,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,3,crossref,2026-09-13T23:43:15.083496+00:00,unique,unique,,,crossref,10.1109/icra57147.2024.10610515,F02,primary,https://doi.org/10.1109/icra57147.2024.10610515,
CD92DBDF98A9F,Agentic Task Allocation for Heterogeneous Multi-Robot Systems: A Hybrid LLM and Local Search Approach,agentic task allocation for heterogeneous multi robot systems a hybrid llm and local search approach,Huibo Zhang; Shengkang Chen; Ziyi Xia; Huan Yin; Fumin Zhang,huibo zhang; shengkang chen; ziyi xia; huan yin; fumin zhang,2026,,10.21203/rs.3.rs-8343110/v1,10.21203/rs.3.rs-8343110/v1,"<title>Abstract</title> <p>Task allocation among heterogeneous multi-robot teams can be a highly complex NP-hard problem. Traditional approaches, such as Mixed-Integer Programming (MIP) and heuristic search, typically struggle to balance computational scalability with solution quality. To overcome these challenges, we propose an emerging task allocation system based on an intelligent collaboration framework combining a Large Language Model and a Speed-Up Slow-Down(SUSD) derivative-free local search method. Specifically, we treat the Large Language Model as an intelligent reasoning engine, enabling the generation of optimal initial task allocations based on natural language descriptions. Subsequent task allocations are then converged using an iterative local search algorithm. A superior creativity and innovation within our method lie within a memory-guided feedback loop that facilitates utilizing successful historical experiences within a task allocation strategy without requiring parameter updates. Simulation experiments conducted within underwater exploration and urban delivery missions have shown that our task allocation strategy shortens average mission Makespan with 17.07% compared with traditional SUSD methods. At the same time, it surpasses conventional task allocation methods. Moreover, within our method, we determined that Large Language Model inference times remain relatively stable, thus scalable for large missions.</p>",,crossref:10.21203/rs.3.rs-8343110/v1,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.083557+00:00,unique,unique,,,crossref,10.21203/rs.3.rs-8343110/v1,F02,primary,https://doi.org/10.21203/rs.3.rs-8343110/v1,
C19FFB4BC1B65,An Algorithm for Task Allocation and Planning for a Heterogeneous Multi-Robot System to Minimize the Last Task Completion Time,an algorithm for task allocation and planning for a heterogeneous multi robot system to minimize the last task completion time,Abhishek Patil; Jungyun Bae; Myoungkuk Park,abhishek patil; jungyun bae; myoungkuk park,2022,Sensors,10.3390/s22155637,10.3390/s22155637,"<jats:p>This paper proposes an algorithm that provides operational strategies for multiple heterogeneous mobile robot systems utilized in many real-world applications, such as deliveries, surveillance, search and rescue, monitoring, and transportation. Specifically, the authors focus on developing an algorithm that solves a min–max multiple depot heterogeneous asymmetric traveling salesperson problem (MDHATSP). The algorithm is designed based on a primal–dual technique to operate given multiple heterogeneous robots located at distinctive depots by finding a tour for each robot such that all the given targets are visited by at least one robot while minimizing the last task completion time. Building on existing work, the newly developed algorithm can solve more generalized problems, including asymmetric cost problems with a min–max objective. Though producing optimal solutions requires high computational loads, the authors aim to find reasonable sub-optimal solutions within a short computation time. The algorithm was repeatedly tested in a simulation with varying problem sizes to verify its effectiveness. The computational results show that the algorithm can produce reliable solutions to apply in real-time operations within a reasonable time.</jats:p>",,crossref:10.3390/s22155637,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,11,crossref,2026-09-13T23:43:15.083620+00:00,unique,unique,,,crossref,10.3390/s22155637,F02,primary,https://doi.org/10.3390/s22155637,
C43976EA8C055,CAHT: A Constraint-Aware Heterogeneous Transformer for Real-Time Multi-Robot Task Allocation in Warehouse Environments,caht a constraint aware heterogeneous transformer for real time multi robot task allocation in warehouse environments,Shengshuo Gong; Oleg Varlamov,shengshuo gong; oleg varlamov,2026,Algorithms,10.3390/a19040312,10.3390/a19040312,"<jats:p>The NP-hard coordination of heterogeneous robots for time-windowed warehouse tasks remains challenging: metaheuristics are precise but slow, whereas neural methods cannot handle heterogeneous constraints, leading to infeasible allocations. This paper presents the Constraint-Aware Heterogeneous Transformer (CAHT), a lightweight encoder–decoder architecture that performs end-to-end task assignment and sequencing in a single forward pass. The central innovation is a dynamic feasibility masking mechanism that enforces capacity and energy constraints directly within the softmax computation, eliminating infeasible allocations at the architectural level. This is complemented by a spatial-bias Transformer encoder and a two-stage supervised–reinforcement learning training paradigm using ALNS-generated labels. Experiments across four problem scales (5–20 robots, 50–200 tasks) demonstrate that CAHT achieves objective values within 7–13% of the ALNS reference while being 29–91× faster (23–104 ms vs. 2–3 s). Constraint violation rates remain below 6%, with time-window satisfaction above 94%. Ablation analysis identifies dynamic masking as the dominant contribution (+213% degradation upon removal), and cross-scale generalization reveals that the optimality gap decreases from 13.0% to 10.7% as the problem scale grows. With only 0.91 M parameters, CAHT occupies a new trade-off point on the Pareto frontier, offering a practical path toward real-time autonomous warehouse coordination.</jats:p>",,crossref:10.3390/a19040312,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.083685+00:00,unique,unique,,,crossref,10.3390/a19040312,F02,primary,https://doi.org/10.3390/a19040312,
CC3710DD2FEA4,Multi-Objective Task Allocation and Path Planning in Heterogeneous Multi-Robot Systems Using Hierarchical Framework and Reinforcement Learning,multi objective task allocation and path planning in heterogeneous multi robot systems using hierarchical framework and reinforcement learning,S. H. Lo; R. Chen,s. h. lo; r. chen,2025,2025 International Conference on Automation Technology (Automation),10.1109/automation66991.2025.11389874,10.1109/automation66991.2025.11389874,,,crossref:10.1109/automation66991.2025.11389874,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.083712+00:00,unique,unique,,,crossref,10.1109/automation66991.2025.11389874,F02,primary,https://doi.org/10.1109/automation66991.2025.11389874,
CDDA223A78384,Resilient Task Allocation in Heterogeneous Multi-Robot Systems,resilient task allocation in heterogeneous multi robot systems,Siddharth Mayya; Diego S. D'antonio; David Saldana; Vijay Kumar,siddharth mayya; diego s. d'antonio; david saldana; vijay kumar,2021,IEEE Robotics and Automation Letters,10.1109/lra.2021.3057559,10.1109/lra.2021.3057559,,,crossref:10.1109/lra.2021.3057559,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,72,crossref,2026-09-13T23:43:15.083734+00:00,unique,unique,,,crossref,10.1109/lra.2021.3057559,F02,primary,https://doi.org/10.1109/lra.2021.3057559,
C96F294D621AC,CF-HMRTA: Coalition Formation for Heterogeneous Multi-Robot Task Allocation,cf hmrta coalition formation for heterogeneous multi robot task allocation,Ashish Verma; Avinash Gautam; Ayan Dutta; Virendra Singh Shekhawat; Sudeept Mohan,ashish verma; avinash gautam; ayan dutta; virendra singh shekhawat; sudeept mohan,2025,Journal of Intelligent &amp; Robotic Systems,10.1007/s10846-025-02287-4,10.1007/s10846-025-02287-4,"<jats:title>Abstract</jats:title> <jats:p> This paper introduces a novel approach, <jats:italic>Coalition Formation for Heterogeneous Multi-Robot Task Allocation</jats:italic> (CF-HMRTA), to address the challenge of multi-robot task allocation. The problem, inherently NP-Hard, is tackled using bipartite graph matching. CF-HMRTA forms heterogeneous robot coalitions with unique service skills to complete tasks collaboratively, using a heuristic algorithm for optimal robot-task pairing while preventing task overlap. Recent research work using bipartite graph matching for multi-robot coalition formation and task allocation often assumes homogeneity across tasks and robots, where any robot can be assigned to any task. In contrast, the solution proposed in this paper explicitly considers the diversity of robots with varying service skills. Additionally, tasks demand different sets of skills, such as sensing, monitoring, and data collection, making certain tasks unsuitable for some robots due to hardware constraints. For instance, tasks requiring aerial footage are assigned to drones, while ground robots handle close-ground monitoring. Furthermore, we incorporate task-specific time constraints into our problem formulation, enhancing its realism. Considerably less research has been conducted on heterogeneous robot teams solving tasks that require multiple service skills and temporal constraints, making our work a significant contribution to the field. The algorithm achieves a worst-case time complexity of <jats:inline-formula> <jats:alternatives> <jats:tex-math>$$ O(|E|) $$</jats:tex-math> <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>O</mml:mi> <mml:mo>(</mml:mo> <mml:mo>|</mml:mo> <mml:mi>E</mml:mi> <mml:mo>|</mml:mo> <mml:mo>)</mml:mo> </mml:mrow> </mml:math> </jats:alternatives> </jats:inline-formula> , where <jats:inline-formula> <jats:alternatives> <jats:tex-math>$$ E $$</jats:tex-math> <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>E</mml:mi> </mml:math> </jats:alternatives> </jats:inline-formula> represents the edges in the bipartite graph, and guarantees perfect matching. Simulation results highlight its scalability, successfully allocating up to 2000 robots to 400 tasks in approximately 11 seconds. </jats:p>",,crossref:10.1007/s10846-025-02287-4,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,pending,,,6,crossref,2026-09-13T23:43:15.083818+00:00,unique,unique,,,crossref,10.1007/s10846-025-02287-4,F02,primary,https://doi.org/10.1007/s10846-025-02287-4,
