candidate_id,title,authors,year,venue,doi,document_type,provenance,provenance_sources,provenance_queries,screening_decision,fulltext_status,fulltext_identity_status,evidence_status,wos_ut,seed_role,v3_screening_status,v3_allowed_use
C8E6FFA8BCB26,Simultaneous Allocations of Multiple Tightly-Coupled Multi-Robot Tasks to Coalitions of Heterogeneous Robots,"Das, G. P.; McGinnity, T. M.; Coleman, S. A.",2014,2014 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND BIOMIMETICS IEEE-ROBIO 2014,10.1109/robio.2014.7090496,Proceedings Paper,wos,wos:F01_primary_wos_plaintext_full_record_cited_references.txt;wos:F02_primary_wos_plaintext_full_record_cited_references.txt,F01_primary;F02_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000380399500199,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CB157C72BD65E,A Distributed Task Allocation Algorithm for a Multi-Robot System in Healthcare Facilities,"Das, Gautham P.; McGinnity, Thomas M.; Coleman, Sonya A.; Behera, Laxmidhar",2015,JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,10.1007/s10846-014-0154-2,Article,wos;openalex_snowball,wos:F02_primary_wos_plaintext_full_record_cited_references.txt;wos:F04_primary_wos_plaintext_full_record_cited_references.txt;openalex_snowball,F02_primary;F04_primary;SB_B_C85B2ACA511C4;SB_B_C1E34C4925F5C;SB_B_C55AEC4EE9876,include_fulltext,acquired_html,identity_verified_doi,not_evidence,WOS:000360713900004,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CD80725C8005C,A Supervisory Control Method for Multi-Robot Task Allocation in Urban Search and Rescue,"Liu, Yugang; Ficocelli, Maurizio; Nejat, Goldie",2015,"2015 IEEE INTERNATIONAL SYMPOSIUM ON SAFETY, SECURITY, AND RESCUE ROBOTICS (SSRR)",10.1109/ssrr.2015.7443000,Proceedings Paper,wos,wos:F02_primary_wos_plaintext_full_record_cited_references.txt,F02_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000380560400020,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C0699BBDDB6B3,COALITION FORMATION AND TASK ALLOCATION OF MULTIPLE AUTONOMOUS ROBOTS,"Padmanabhan, M.; Suresh, G. R.",2015,"2015 3RD INTERNATIONAL CONFERENCE ON SIGNAL PROCESSING, COMMUNICATION AND NETWORKING (ICSCN)",10.1109/icscn.2015.7219891,Proceedings Paper,wos,wos:F01_primary_wos_plaintext_full_record_cited_references.txt,F01_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000380560700068,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C309C75B79B32,Cooperative Topological Map Building Using Distributed Consensus,Eduardo Montijano; Carlos Sagüés,2015,Distributed Consensus with Visual Perception in Multi-Robot Systems,10.1007/978-3-319-15699-6_6,book-chapter,crossref,crossref,Q2_sharedload_distributed,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C6EFE20F092AD,Distributed Optimization for Shared State Systems: Applications to Decentralized Freeway Control via Subnetwork Splitting,Jack Reilly; Alexandre M. Bayen,2015,IEEE Transactions on Intelligent Transportation Systems,10.1109/tits.2015.2430014,journal-article,crossref,crossref,Q7_counterexample_full_conjunction,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CFAD5A5CA338C,Formation-Based Control Scheme for Cooperative Transportation by Multiple Mobile Robots,Alpaslan Yufka; Metin Ozkan,2015,International Journal of Advanced Robotic Systems,10.5772/60972,journal-article,legacy_review;crossref,legacy_review;crossref,legacy_seed;legacy_seed_verify,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C562661782980,Improving Human-Robot Object Exchange by Online Force Classification,Wuwei He; Daniel Sidobre,2015,Journal of Human-Robot Interaction,10.5898/jhri.4.1.he,journal-article,crossref,crossref,Q3_physical_certificate,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C84822EA8106C,Internal Force Analysis and Load Distribution for Cooperative Multi-Robot Manipulation,Sebastian Erhart; Sandra Hirche,2015,IEEE Transactions on Robotics,10.1109/tro.2015.2459412,journal-article,crossref,crossref,Q3_physical_certificate,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C8DD9BA5AB960,Multi-agent Approach for Task Allocation and Scheduling in Cooperative Heterogeneous Multi-Robot Team: Simulation Results,"Maoudj, A.; Bouzouia, B.; Hentout, A.; Toumi, R.",2015,PROCEEDINGS 2015 IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN),10.1109/indin.2015.7281731,Proceedings Paper,wos,wos:F02_primary_wos_plaintext_full_record_cited_references.txt,F02_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000380453900025,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C92E355D0FFAD,Multi-Robot Item Delivery and Foraging: Two Sides of a Coin,Somchaya Liemhetcharat; Rui-Jun Yan; Keng Peng Tee; Matthew Lee,2015,Robotics,10.3390/robotics4030365,article,openalex,openalex,Q5_heterogeneous_local,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C7A6131B859E8,Multi-robot Task Allocation approach using ROS,"Neves dos Reis, Wallace Pereira; Bastos, Guilherme Sousa",2015,2015 12TH LATIN AMERICAN ROBOTICS SYMPOSIUM AND 2015 3RD BRAZILIAN SYMPOSIUM ON ROBOTICS (LARS-SBR),10.1109/lars-sbr.2015.20,Proceedings Paper,wos;openalex_snowball,wos:F02_primary_wos_plaintext_full_record_cited_references.txt;openalex_snowball,F02_primary;SB_B_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,WOS:000388456800028,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CE8795427B04A,Parallel multi-objective multi-robot coalition formation,"Agarwal, Manoj; Agrawal, Nitin; Sharma, Shikhar; Vig, Lovekesh; Kumar, Naveen",2015,EXPERT SYSTEMS WITH APPLICATIONS,10.1016/j.eswa.2015.05.032,Article,wos,wos:F01_primary_wos_plaintext_full_record_cited_references.txt,F01_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000360772500043,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA9CBD7084118,Auction-based Task Allocation Scheme for Dynamic Coalition Formations in Limited Robotic Swarms with Heterogeneous Capabilities,"Irfan, Muhammad; Farooq, Adil",2016,2016 INTERNATIONAL CONFERENCE ON INTELLIGENT SYSTEMS ENGINEERING (ICISE),10.1109/intelse.2016.7475122,Proceedings Paper,wos,wos:F01_primary_wos_plaintext_full_record_cited_references.txt;wos:F02_primary_wos_plaintext_full_record_cited_references.txt,F01_primary;F02_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000386368400037,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CDE493C0614DB,Cooperative Mobile Robot Control Architecture for Lifting and Transportation of Any Shape Payload,"Hichri, B.; Adouane, L.; Fauroux, J. -C.; Mezouar, Y.; Doroftei, I.",2016,DISTRIBUTED AUTONOMOUS ROBOTIC SYSTEMS,10.1007/978-4-431-55879-8_13,Proceedings Paper,wos;openalex_snowball,wos:F05_primary_wos_plaintext_full_record_cited_references.txt;openalex_snowball,F05_primary;SB_B_CDA494F606429,include_fulltext,acquired_html,identity_verified_doi,not_evidence,WOS:000375913700013,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C9A98F3EFEE56,Decentralized allocation of tasks with temporal and precedence constraints to a team of robots,Ernesto Nunes; Mitchell McIntire; Maria Gini,2016,,10.1109/simpar.2016.7862396,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,Q5_heterogeneous_local;SB_F_CD3F5AE83E98C;SB_F_C4BF0C9CC85AB,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CD9885EF694E9,Dynamic multi-robot team reconfiguration using weighted voting games,"Dasgupta, Prithviraj; Cheng, Ke",2016,JOURNAL OF EXPERIMENTAL & THEORETICAL ARTIFICIAL INTELLIGENCE,10.1080/0952813x.2015.1020575,Article,wos,wos:F01_primary_wos_plaintext_full_record_cited_references.txt,F01_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000382329700001,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C56246723FE6E,Mobile Robotic JChoc DisSolver - A Distributed Constraints Reasoning Platform for Mobile Multi-robot Problems,Zakarya Erraji; Mounia Janah; Imade Benelallam; El Houssine Bouyakhf,2016,Proceedings of the 8th International Conference on Agents and Artificial Intelligence,10.5220/0005833003040310,proceedings-article,crossref,crossref,Q6_network_imperfect,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C5E40CCD2D219,Multi-robot coalition formation problem: Task allocation with adaptive immigrants based genetic algorithms,Amit Rauniyar; Pranab K Muhuri,2016,"2016 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",10.1109/smc.2016.7844232,proceedings-article,crossref;wos;stage1c_query_repair,crossref;wos:F01_primary_wos_plaintext_full_record_cited_references.txt,Q1_coalition_transport;F01_primary;Q10_industrial_context,include_fulltext,unavailable_legally,not_applicable,not_evidence,WOS:000402634700016,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C1E92D88C2221,Object grasping by combining caging and force closure,Qujiang Lei; Martijn Wisse,2016,"2016 14th International Conference on Control, Automation, Robotics and Vision (ICARCV)",10.1109/icarcv.2016.7838638,proceedings-article,crossref,crossref,Q3_physical_certificate,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C047764BE1EAE,Potential Game-Theoretic Analysis of a Market-Based Decentralized Task Allocation Algorithm,"Choi, Han-Lim; Kim, Keum-Seong; Johnson, Luke B.; How, Jonathan P.",2016,DISTRIBUTED AUTONOMOUS ROBOTIC SYSTEMS,10.1007/978-4-431-55879-8_15,Proceedings Paper,wos,wos:F03_primary_wos_plaintext_full_record_cited_references.txt,F03_primary,maybe_fulltext,abstract_only,not_applicable,not_evidence,WOS:000375913700015,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA9387FD7ED82,Shifting an Object by Robot Using Haptic Shared Control System,,2016,International Journal of Science and Research (IJSR),10.21275/v5i5.nov163159,journal-article,crossref;stage1c_query_repair,crossref,Q2_sharedload_distributed;Q13_collective_transport,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C9550419DA5CD,Task Allocation Within a Heterogeneous Multi-Robot System,"Budinska, Ivana; Havlik, Stefan",2016,2016 CYBERNETICS & INFORMATICS (K&I),10.1109/cyberi.2016.7438627,Proceedings Paper,wos,wos:F02_primary_wos_plaintext_full_record_cited_references.txt,F02_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000382504800036,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C0B7B4699C41A,Technical program,,2016,,10.1109/icuas.2016.7502683,conference-paper,openalex,openalex,Q2_sharedload_distributed,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CF006FE6B055B,A coalition formation algorithm for Multi-Robot Task Allocation in large-scale natural disasters,Carla Mouradian; Jagruti Sahoo; Roch H. Glitho; Monique J. Morrow; Paul A. Polakos,2017,2017 13th International Wireless Communications and Mobile Computing Conference (IWCMC),10.1109/iwcmc.2017.7986575,proceedings-article,crossref;wos;openalex_snowball,crossref;wos:F01_primary_wos_plaintext_full_record_cited_references.txt;openalex_snowball,Q1_coalition_transport;F01_primary;SB_B_C85B2ACA511C4,include_fulltext,unavailable_legally,not_applicable,not_evidence,WOS:000426991500323,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C3DCADB7D1808,A Dynamic Decentralised Coalition Formation Approach for Task Allocation under Tasks Priority Constraints,"Ayari, Emna; Hadouaj, Sameh; Ghedira, Khaled",2017,2017 18TH INTERNATIONAL CONFERENCE ON ADVANCED ROBOTICS (ICAR),10.1109/icar.2017.8023526,Proceedings Paper,wos,wos:F01_primary_wos_plaintext_full_record_cited_references.txt,F01_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000426976400039,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C88001BA5D097,Active visual tracking in multi-agent scenarios,Yiming Wang; Andrea Cavallaro,2017,,10.1109/avss.2017.8078519,conference-paper,openalex,openalex,Q6_network_imperfect,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CE7932A8945FD,Distributed Consensus of Linear Multiagent Systems: Laplacian Spectra-Based Method,Yuanye Chen; Yang Shi,2017,IEEE Transactions on Systems Man and Cybernetics Systems,10.1109/tsmc.2017.2774841,article,openalex,openalex,Q6_network_imperfect,include_fulltext,acquired_html,identity_verified_title,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA16DF834DDE7,Event-triggered and self-triggered control for networked control systems subject to delay and packet loss constraints,Zhuoyu Li; Dan Ma,2017,2017 Chinese Automation Congress (CAC),10.1109/cac.2017.8243471,proceedings-article,crossref,crossref,Q6_network_imperfect,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C85442ACFB9A4,Grasp quality evaluation done right: How assumed contact force bounds affect Wrench-based quality metrics,Robert Krug; Yasemin Bekiroglu; Maximo A. Roa,2017,2017 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra.2017.7989189,proceedings-article,crossref,crossref,Q3_physical_certificate,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CD4CA22E7B364,Immigrants Based Adaptive Genetic Algorithms for Task Allocation in Multi-Robot Systems,"Muhuri, Pranab K.; Rauniyar, Amit",2017,INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE AND APPLICATIONS,10.1142/s1469026817500250,Article,wos;openalex_snowball,wos:F01_primary_wos_plaintext_full_record_cited_references.txt;openalex_snowball,F01_primary;SB_B_C85B2ACA511C4,include_fulltext,unavailable_legally,not_applicable,not_evidence,WOS:000418340100004,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C7E4702B685D8,Improving multi-robot coordination by game-theoretic learning algorithms,"Smyrnakis, Michalis; Qu, Hongyang; Veres, Sandor",2017,2017 IEEE 29TH INTERNATIONAL CONFERENCE ON TOOLS WITH ARTIFICIAL INTELLIGENCE (ICTAI 2017),10.1109/ictai.2017.00071,Proceedings Paper,wos,wos:F03_primary_wos_plaintext_full_record_cited_references.txt,F03_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000435294700060,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C579B64A45269,Minimizing event delay for traffic monitoring using mobile patrol charging robot in wireless rechargeable sensor networks,Yinan Zhu,2017,2017 IEEE 17th International Conference on Communication Technology (ICCT),10.1109/icct.2017.8359770,proceedings-article,crossref,crossref,Q6_network_imperfect,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C0BBF943B50C0,Multi-Robot Coalitions Formation with Deadlines: Complexity Analysis and Solutions,"Guerrero, Jose; Oliver, Gabriel; Valero, Oscar",2017,PLOS ONE,10.1371/journal.pone.0170659,Article,wos,wos:F01_primary_wos_plaintext_full_record_cited_references.txt,F01_primary,include_fulltext,acquired_html,identity_verified_doi,not_evidence,WOS:000396160500017,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CE27B64D6BCC0,Multi-robot formation control and object transport in dynamic environments via constrained optimization,Javier Alonso-Mora; Stuart Baker; Daniela Rus,2017,The International Journal of Robotics Research,10.1177/0278364917719333,journal-article,legacy_review;crossref;openalex_snowball,legacy_review;crossref;openalex_snowball,legacy_seed;legacy_seed_verify;SB_B_CDA494F606429,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C1CC9C84F2923,On Grasp Quality Measures: Grasp Robustness and Contact Force Distribution in Underactuated and Compliant Robotic Hands,Maria Pozzi; Monica Malvezzi; Domenico Prattichizzo,2017,IEEE Robotics and Automation Letters,10.1109/lra.2016.2612304,journal-article,crossref,crossref,Q3_physical_certificate,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C2592CCB03C2A,An Algorithm for Allocating Structured Tasks in Multi-Robot Scenarios,"Basegio, Tulio L.; Bordini, Rafael H.",2018,AGENT AND MULTI-AGENT SYSTEMS: TECHNOLOGY AND APPLICATIONS,10.1007/978-3-319-59394-4_10,Proceedings Paper,wos,wos:F02_primary_wos_plaintext_full_record_cited_references.txt,F02_primary,include_fulltext,abstract_only,not_applicable,not_evidence,WOS:000409305100010,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C27A3892192A5,Anonymous Hedonic Game for Task Allocation in a Large-Scale Multiple Agent System,Inmo Jang; Hyo-Sang Shin; Antonios Tsourdos,2018,IEEE Transactions on Robotics,10.1109/tro.2018.2858292,journal-article,legacy_review;crossref;openalex_snowball,legacy_review;crossref;openalex_snowball,legacy_seed;legacy_seed_verify;SB_B_CA9EA6431B5EC,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
