anchor_candidate_id,anchor_doi,direction,oci,citing,cited,creation,timespan,source
C4E3D7A2BB630,10.1177/0278364904045477,citations,061602506199-06901219138,omid:br/061602506199 doi:10.1109/icra.2016.7487745 openalex:W2419667138,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016-05,P11Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06503071787-06901219138,omid:br/06503071787 doi:10.1049/iet-cta.2011.0018 openalex:W1990753492,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2011-11-17,P7Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062301183884-06901219138,omid:br/062301183884 doi:10.1177/0278364914523690 openalex:W2062910879,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2014-05-21,P9Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06802939518-06901219138,omid:br/06802939518 doi:10.1109/icra.2015.7139356 openalex:W1560903273,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2015-05,P10Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06015278667-06901219138,omid:br/06015278667 doi:10.1109/iros55552.2023.10341772,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2023-10-01,P19Y2M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06170214680-06901219138,omid:br/06170214680 doi:10.1109/tro.2015.2463651 openalex:W2189697003,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2015-10,P11Y2M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06801685206-06901219138,omid:br/06801685206 doi:10.1109/tac.2013.2283111 openalex:W1996520720,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2014-02,P9Y6M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061303868464-06901219138,omid:br/061303868464 doi:10.1109/lars/sbr/wre56824.2022.9995823 openalex:W4313496308,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2022-10-18,P18Y2M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061502908772-06901219138,omid:br/061502908772 doi:10.1109/iros.2013.6696780 openalex:W2040195425,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2013-11,P9Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06203467766-06901219138,omid:br/06203467766 doi:10.20965/jrm.2005.p0077 openalex:W2573299428,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2005-02-20,P0Y6M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061502907996-06901219138,omid:br/061502907996 doi:10.1109/iros.2013.6696706 openalex:W2144282960,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2013-11,P9Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06901158164-06901219138,omid:br/06901158164 doi:10.1109/access.2020.2979929 openalex:W3012171967,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2020,P15Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06202373961-06901219138,omid:br/06202373961 doi:10.1016/j.sigpro.2014.12.006 openalex:W2061958923,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016-03,P11Y7M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06601291533-06901219138,omid:br/06601291533 doi:10.1017/s0263574708004323 openalex:W2140628556,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2008-09,P4Y1M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061303272133-06901219138,omid:br/061303272133 doi:10.1109/robot.2006.1642064 openalex:W2160540358,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2006,P1Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06502808260-06901219138,omid:br/06502808260 doi:10.1007/978-3-319-40379-3_20 openalex:W2489335816,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016,P11Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061302532764-06901219138,omid:br/061302532764 doi:10.1109/humanoids.2014.7041437 openalex:W2075255440,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2014-11,P10Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06012315568-06901219138,omid:br/06012315568 doi:10.1186/s40648-025-00308-3 openalex:W4410704551,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2025-05-24,P20Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062202588791-06901219138,omid:br/062202588791 doi:10.1109/lra.2018.2851754 openalex:W2810414326,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2018-10,P14Y2M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061502500875-06901219138,omid:br/061502500875 doi:10.1109/icra.2016.7487163 openalex:W2415175524,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016-05,P11Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062603206773-06901219138,omid:br/062603206773 doi:10.1109/ssst.2010.5442863 openalex:W2100450886,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2010-03,P5Y7M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06102598846-06901219138,omid:br/06102598846 doi:10.1007/978-3-319-73008-0_9 openalex:W2790956722,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2018,P13Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061802588083-06901219138,omid:br/061802588083 doi:10.1109/lra.2022.3144494 openalex:W4206943322,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2022-04,P17Y8M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06203947466-06901219138,omid:br/06203947466 doi:10.1016/j.arcontrol.2022.10.003 openalex:W4309341013,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2022-11,P18Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062203222096-06901219138,omid:br/062203222096 doi:10.1109/cca.2008.4629702 openalex:W2166591376,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2008,P3Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06902782718-06901219138,omid:br/06902782718 doi:10.1109/tcyb.2015.2424257 openalex:W2339624293 pmid:27093718,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016-05,P11Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061104456806-06901219138,omid:br/061104456806 doi:10.1109/iros55552.2023.10341508 openalex:W4389665802,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,,,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06902098790-06901219138,omid:br/06902098790 doi:10.1007/978-3-030-28619-4_50 openalex:W2990461873,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2019-11-28,P15Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061603354121-06901219138,omid:br/061603354121 doi:10.1109/ssst.2006.1619073 openalex:W1526309404,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,,,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06901296920-06901219138,omid:br/06901296920 doi:10.5772/62117 openalex:W2277824931,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016,P11Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06501884467-06901219138,omid:br/06501884467 doi:10.1109/robot.2006.1642068 openalex:W2124158836,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,,,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061603003020-06901219138,omid:br/061603003020 doi:10.1109/cdc.2011.6160232 openalex:W2069076366,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2011-12,P7Y4M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062602191542-06901219138,omid:br/062602191542 doi:10.1007/s12369-011-0118-7 openalex:W2149016460,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2011-10-27,P7Y2M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06601194001-06901219138,omid:br/06601194001 doi:10.1177/0278364915600079 openalex:W2340856850,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016-07-11,P11Y11M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06802008722-06901219138,omid:br/06802008722 doi:10.1109/robot.2008.4543411 openalex:W2144307413,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2008-05,P3Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061102937107-06901219138,omid:br/061102937107 doi:10.1109/icra.2013.6630758 openalex:W2061849822,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2013-05,P8Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06703156092-06901219138,omid:br/06703156092 doi:10.1007/978-3-642-32650-9_13 openalex:W1730171998,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2012,P7Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06102660992-06901219138,omid:br/06102660992 doi:10.1109/robio49542.2019.8961823 openalex:W3002344372,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2019-12,P15Y4M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062302174181-06901219138,omid:br/062302174181 doi:10.1115/1.4041333 openalex:W2889237443,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2018-10-05,P14Y2M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062102971090-06901219138,omid:br/062102971090 doi:10.1109/icra.2012.6224665 openalex:W2084422095,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2012-05,P7Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061903928727-06901219138,omid:br/061903928727 doi:10.1109/access.2023.3243043 openalex:W4319303169,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2023,P18Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061302470607-06901219138,omid:br/061302470607 doi:10.1109/auv.2016.7778709 openalex:W2562018062,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016-11,P12Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06801892331-06901219138,omid:br/06801892331 doi:10.1109/icieam.2018.8728820 openalex:W2952935472,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2018-05,P13Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06202453981-06901219138,omid:br/06202453981 doi:10.1016/j.nahs.2009.04.006 openalex:W4235117017,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2009-11,P5Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06604397939-06901219138,omid:br/06604397939 doi:10.20965/jrm.2023.p0938 openalex:W4385999297,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2023-08-20,P19Y0M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06010228822-06901219138,omid:br/06010228822 doi:10.1007/s10015-025-01039-9 openalex:W4411976854,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2025-07-03,P20Y11M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062203153325-06901219138,omid:br/062203153325 doi:10.1109/iros.2010.5650295 openalex:W1968578208,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2010-10,P6Y2M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06802939197-06901219138,omid:br/06802939197 doi:10.1109/icra.2015.7139879 openalex:W1557413650,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2015-05,P10Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061802988615-06901219138,omid:br/061802988615 doi:10.1109/sii.2011.6147538 openalex:W2070707105,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2011-12,P7Y4M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,0640371290-06901219138,omid:br/0640371290 doi:10.1007/s11071-014-1643-3 openalex:W2037009643,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2014-09-09,P10Y1M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06101991118-06901219138,omid:br/06101991118 doi:10.1109/aim.2012.6265923 openalex:W1973405980,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2012-07,P7Y11M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,0670185147-06901219138,omid:br/0670185147 doi:10.3389/frobt.2018.00059 openalex:W2805031923 pmid:33500940,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2018-05-25,P13Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06220426283-06901219138,omid:br/06220426283 doi:10.1109/tcst.2018.2813323 openalex:W2790810617,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2019-07,P14Y11M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06320101090-06901219138,omid:br/06320101090 doi:10.1016/j.automatica.2023.110941 openalex:W4322124312,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2023-05,P18Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061802926114-06901219138,omid:br/061802926114 doi:10.1109/icra.2013.6630780 openalex:W2057371826,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2013-05,P8Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062302591960-06901219138,omid:br/062302591960 doi:10.1109/lra.2017.2651158 openalex:W2570310978,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2017-07,P12Y11M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06120298262-06901219138,omid:br/06120298262 doi:10.1002/rob.20369 openalex:W2037565050,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2010-11-30,P6Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061203268738-06901219138,omid:br/061203268738 doi:10.1109/ssst.2007.352309 openalex:W2156458484,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2007-03,P2Y7M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06170214573-06901219138,omid:br/06170214573 doi:10.1109/tro.2016.2588723 openalex:W2492302490,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016-08,P12Y0M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062301908892-06901219138,omid:br/062301908892 doi:10.1109/tase.2018.2816683 openalex:W2796260979,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2018-07,P13Y11M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06502921343-06901219138,omid:br/06502921343 doi:10.4018/978-1-5225-0245-6.ch015 openalex:W2502292607,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016,P11Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06402725527-06901219138,omid:br/06402725527 doi:10.1109/iccar.2018.8384666 openalex:W2808516374,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2018-04,P13Y8M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06302145511-06901219138,omid:br/06302145511 doi:10.1016/j.engappai.2007.05.006 openalex:W2074458475,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2008-04,P3Y8M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062501175249-06901219138,omid:br/062501175249 doi:10.1177/0278364916667473 openalex:W2524437357,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016-09-30,P12Y1M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061703204425-06901219138,omid:br/061703204425 doi:10.1109/iros.2009.5354603 openalex:W2035363985,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2009-10,P5Y2M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,0670691148-06901219138,omid:br/0670691148 doi:10.1109/jproc.2011.2111450 openalex:W2121672206,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2011-09,P7Y1M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06803023603-06901219138,omid:br/06803023603 doi:10.1109/tcns.2019.2900158 openalex:W3102978398,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2020-03,P15Y7M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06301929286-06901219138,omid:br/06301929286 doi:10.1145/2851613.2851707 openalex:W2493341094,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016-04-04,P11Y8M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062602644211-06901219138,omid:br/062602644211 doi:10.1007/978-3-662-46870-8_11 openalex:W1041059229,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2015,P10Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06802009142-06901219138,omid:br/06802009142 doi:10.1109/robot.2008.4543409 openalex:W2120617969,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2008-05,P3Y9M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,062502465485-06901219138,omid:br/062502465485 doi:10.1109/icarcv.2016.7838638 openalex:W2583647647,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2016-11,P12Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06603025281-06901219138,omid:br/06603025281 doi:10.1007/978-3-319-16595-0_18 openalex:W972605833,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2015,P10Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06601959172-06901219138,omid:br/06601959172 doi:10.1109/cdc.2017.8264073 openalex:W2963321318,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2017-12,P13Y4M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06320427838-06901219138,omid:br/06320427838 doi:10.1007/s40722-024-00326-0 openalex:W4395956308,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2024-04-28,P19Y8M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061302728206-06901219138,omid:br/061302728206 doi:10.1007/978-3-319-00065-7_2 openalex:W167130029,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2013,P8Y,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,0650447688-06901219138,omid:br/0650447688 doi:10.3390/s21144780 openalex:W3181910883 pmid:34300518,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2021-07-13,P16Y11M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,061502270271-06901219138,omid:br/061502270271 doi:10.1109/iros40897.2019.8968179 openalex:W3004052809,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2019-11,P15Y3M,opencitations
C4E3D7A2BB630,10.1177/0278364904045477,citations,06901703605-06901219138,omid:br/06901703605 doi:10.1109/tac.2009.2029397 openalex:W2155108324,omid:br/06901219138 doi:10.1177/0278364904045477 openalex:W2046178935,2009-10,P5Y2M,opencitations
