idea_id,source_unit_id,corpus,path,source_sha256,kind,locator,depth,title,normalized_title,title_overlap_group,title_overlap_status,sp_target,claim_ids,claim_relation,evidence_status,destination,incorporation_mode,formal_context_result_ids,formal_context_verdicts,formal_context_claim_ids,formal_context_status,semantic_review_status,rationale
IDEA-60da3a648ec58b541425,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:24:page:31,2,1.4.3 Design via the Sum-Tracking Scheme,1 4 3 design via the sum tracking scheme,TITLE-c889fb8970dc,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-086dfd24e7d4d9a9e1b0,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:25:page:32,1,1.5 Connections with Other Cooperative Control Problems,1 5 connections with other cooperative control problems,TITLE-37991ba6ec0f,repeated-within-source,SP2,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-ef97ac69ced8d6c9c1de,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:26:page:32,2,1.5.1 Average Consensus,1 5 1 average consensus,TITLE-067a168c445f,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-c7ee09c0bc73ac51bbe0,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:27:page:33,2,1.5.2 Coordinated Tracking (Leader-Following Consensus),1 5 2 coordinated tracking leader following consensus,TITLE-6c3f83fd333c,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-ebcc66faddd8bd4ebce3,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:28:page:34,2,1.5.3 Containment Control,1 5 3 containment control,TITLE-98298427f326,repeated-within-source,SP2,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-a2e976e71ecf76b86319,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:29:page:36,1,1.6 Organization,1 6 organization,TITLE-b9cebaca04b6,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-60b4e939c551320c0788,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:2:page:8,0,Acknowledgements,acknowledgements,TITLE-4fccc8cb28f1,candidate-cross-source-overlap,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-743d268cf143ab4efb7c,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:30:page:36,1,References,references,TITLE-07a0b0962107,candidate-cross-source-overlap,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-6220a1dfaa8a321f5f24,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:31:page:40,0,2 Preliminaries,2 preliminaries,TITLE-70151c2cb211,candidate-cross-source-overlap,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-0953d52cd430068200fb,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:32:page:40,1,2.1 Graph Theory,2 1 graph theory,TITLE-8248d269b547,candidate-cross-source-overlap,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-bf8173cad5445a7bd7d7,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:33:page:40,2,2.1.1 Basic Definitions,2 1 1 basic definitions,TITLE-40aedf8da3b7,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-b6f5ba381eb48b7e4535,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:34:page:40,2,2.1.2 Connectedness Notions,2 1 2 connectedness notions,TITLE-e43bb2fb3fdb,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-dcdfe71007f3711767e1,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:35:page:42,2,2.1.3 Matrices Associated with a Graph,2 1 3 matrices associated with a graph,TITLE-a0fff5834e3b,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-0f45e549ebf7f35cad01,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:36:page:43,1,2.2 Nonlinear Stability Theory,2 2 nonlinear stability theory,TITLE-ffa195dc8e05,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-8bb9009ca5bf777306a5,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:37:page:43,2,2.2.1 Nonlinear Models,2 2 1 nonlinear models,TITLE-46ec6b5b93e2,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-09d52dfec818c4640c25,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:38:page:44,2,2.2.2 Notions of Stability,2 2 2 notions of stability,TITLE-712285458caf,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-be9fb1aabededcda8e87,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:39:page:45,2,2.2.3 Stability Theorems,2 2 3 stability theorems,TITLE-39861a7b92db,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-2bfee50aa6aba213c922,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:3:page:9,0,Contents,contents,TITLE-d1b2a59fbea7,candidate-cross-source-overlap,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-cda6ed4215fdb6d81dca,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:40:page:47,2,2.2.4 Input-to-State Stability,2 2 4 input to state stability,TITLE-5c2a54e17866,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-7e2ae83bd19b62dfc3b2,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:41:page:47,1,2.3 Nonsmooth Analysis,2 3 nonsmooth analysis,TITLE-82fbe789bc86,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-1dfe1e47d6bcb0412633,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:42:page:51,1,References,references,TITLE-07a0b0962107,candidate-cross-source-overlap,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-1f41415c5ee525d7d67d,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:43:page:52,0,Part II Algorithms,part ii algorithms,TITLE-4dff5eb0369b,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-48b2be1c7c52b965bef8,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:44:page:53,0,3 Distributed Average Tracking via Nonsmooth Feedback,3 distributed average tracking via nonsmooth feedback,TITLE-bbf37b4ae501,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-e82190ceca63809b7f6b,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:45:page:53,1,3.1 Problem Description,3 1 problem description,TITLE-5dc41e7fa16e,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-a76071e5422894887e27,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:46:page:54,1,3.2 Algorithm Design,3 2 algorithm design,TITLE-578e907a6cc8,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-d23c84815ba090b663b5,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:47:page:55,1,3.3 Convergence Analysis,3 3 convergence analysis,TITLE-3915d2fb9afa,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-3a238478ea268b7784ba,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:48:page:65,1,"3.4 Initialization Errors, Time Delays, and Discrete-Time Implementation",3 4 initialization errors time delays and discrete time implementation,TITLE-9b70a1c8f81d,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-ae2e15ca2431eaddc9df,SRC-617a593591cb7e13,books,"material/books/____N1____Fei Chen, Wei Ren - Distributed Average Tracking in Multi-agent Systems-Springer (2020).pdf",69c0967cd09ae61e60604bdbf7430714947b543c8f4107259115a7991096e01a,pdf-bookmark,bookmark:49:page:65,2,3.4.1 Robustness to Initialization Errors,3 4 1 robustness to initialization errors,TITLE-2f350c0a728c,repeated-within-source,SP1;SP2;transversal,C3D-SP3,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
