unit_id,path,corpus,sha256,canonical_path,is_exact_duplicate,destination,incorporation_mode,sp_target,claim_ids,claim_link_status,claim_relation,claim_link_reason,evidence_locator,evidence_status,evidence_status_note,rationale
SRC-bd7fee4477c498a6,paper/sec_robotica.tex,paper,ff489ddd8f59c021dae8dc8a8bd732e0e22dcc5b3815149643efd8b43cf8ea78,paper/sec_robotica.tex,no,monograph,candidate-extraction,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-bd7fee4477c498a6,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-bb0bb20a061d06b1,paper/sec_standby.tex,paper,94cfaa4a10fafe15272c518bae99419835f9f353126943530de0765db0908e14,paper/sec_standby.tex,no,monograph,candidate-extraction,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-bb0bb20a061d06b1,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-101266d80a38e2f4,paper/sec_topologia.tex,paper,73ea5a998ad7dc4c79c91618e7654f2fe1d3554ace2f7ba9bd11857af22e09e4,paper/sec_topologia.tex,no,monograph,candidate-extraction,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-101266d80a38e2f4,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-1db84de7a05c3152,thesis/.gitignore,thesis,181314065df2f2fdaf920b1a8b5311daa216a2d6489a06ada5b49cc514d89417,thesis/.gitignore,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-8912799801e87e77,thesis/.gitkeep,thesis,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,thesis/.gitkeep,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-ec5d315f721251e8,thesis/build.ps1,thesis,1af806a75b7e52afcf22a0fcaebdc4dcefcf9840dceb5886efd5e44b155840aa,thesis/build.ps1,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-15b2587a92d82829,thesis/build/main.aux,thesis,02396ed11763d4b78e5f71e9683813dccfcef6af12f6c5bbd945a8eb5991ce73,thesis/build/main.aux,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-82746d5f1251d658,thesis/build/main.bbl,thesis,37361243c7053f4806a60d2b2628448ff3aed6191e9cba81bcf9d798317d908a,thesis/build/main.bbl,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-da0fdaeab30cb096,thesis/build/main.bcf,thesis,f3d1c1769e108188cf5c8f7a5960637ec651d53773a35870e5a028e9618b4b0d,thesis/build/main.bcf,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-a758d64bc399ee23,thesis/build/main.blg,thesis,cb83b2fa4f7eaad156a81bdb7be0f1587bb8fd72b1eaec11af7ffcf141a14bc3,thesis/build/main.blg,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-e371e506eed12981,thesis/build/main.lof,thesis,79baebe5b89fbd6fa4b301c5b60d419b2c357e68cd183ba69388b4a178b05899,thesis/build/main.lof,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-cd1cadd90da4f477,thesis/build/main.log,thesis,7510cfb0e4221247b3cc13d1ef7617dd0fcb8ce62a9e7737bbccf5a92c325fee,thesis/build/main.log,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-3d38f6a8e71fc684,thesis/build/main.lot,thesis,27b8681d876001a9f54e075d13eb2c95526066879c8c92cb9aa1ccd5f86e833c,thesis/build/main.lot,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-2249fe743b642434,thesis/build/main.out,thesis,60f8c2575085284c4e05dee0c54e454aa7fdc575c840b9960a16adb11fd0536c,thesis/build/main.out,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-c0c59f72d8c7f61f,thesis/build/main.pdf,thesis,9b3295b5c675f602a80e6edafa5584bdcc0a4b18836f349f8dd53db872f69195,thesis/build/main.pdf,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-b6c3cf10d0cd45fc,thesis/build/main.run.xml,thesis,6c93e66a48799716212d63bca283d6aa3f3f7ff976daf2f5000a8361a9fa5e12,thesis/build/main.run.xml,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-6d78cb3e4021aa23,thesis/build/main.toc,thesis,65a88a12a6c13d00a026afb40a56670d792c22acf6d25ed851724494f5ca419a,thesis/build/main.toc,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-60f41aa599f084fa,thesis/config/math-commands.tex,thesis,6864fa8e1584384c3f78cf963119f93f0531bc42a6bf57377a825e21f002e614,thesis/config/math-commands.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-706e79859a55631c,thesis/config/metadata.tex,thesis,d33488cf42a3b100c3ebd04e9ef9910ced72e71891e53bacc00fe092eea5bdec,thesis/config/metadata.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-adf3bc96bbaf5cfe,thesis/config/protected-tikz-figures.json,thesis,1c11d4d64ef7570661f7124fe92bacf6d0df1ad8812b7575ee4ec78877560fa7,thesis/config/protected-tikz-figures.json,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-0866dd30898983c7,thesis/config/sp1-n1-frozen-pages.json,thesis,41a962c82ad54f541e80fe5b46de21c39290d49a58a98bdff151f4166af45c00,thesis/config/sp1-n1-frozen-pages.json,no,thesis-body,snapshot-or-selective-migration,SP1,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-30f02e5171cb7073,thesis/figures/protected/01-distributed-coalition-scenario.tex,thesis,fa255f09110d42dc6537b9f37992a029b8c3fadba8197b4292683b98ed82d767,thesis/figures/protected/01-distributed-coalition-scenario.tex,no,thesis-body,snapshot-or-selective-migration,SP1,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-5097ac90d8f4352a,thesis/figures/protected/02-unicycle-geometry.tex,thesis,e94b211b5ddb1c84ec662aec3ab1eb4f9f7f7ea3f5cac3ea998556dbfc78616e,thesis/figures/protected/02-unicycle-geometry.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-f59fd22bad03934f,thesis/generated/aws-industrial2-results.tex,thesis,5baed3816e736b963f272b172671cb1f3e559fabda0f0bcaedaa35a7467b252b,thesis/generated/aws-industrial2-results.tex,no,thesis-body,snapshot-or-selective-migration,SP3,C15-SP0;C16-SP1SP2;C17-SP1SP2;C18-SP1SP5;C19-SP1SP5SP7,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C15-SP0;C16-SP1SP2;C17-SP1SP2;C18-SP1SP5;C19-SP1SP5SP7,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-13108973bc48aa69,thesis/generated/literature-coverage.tex,thesis,a2ed3170808df6e2b0723a08284a69ae765599ff4631bb9ef1e0b71b840edf96,thesis/generated/literature-coverage.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Tabla generada de cobertura bibliográfica; audita el corpus, pero no constituye evidencia de un claim científico.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-3ad32e6228949145,thesis/images/bg2-viu-transparent.png,thesis,04677b0f447218556874c84822d5b8f9906dcefc0da29d1052465f3ebc0d9359,thesis/images/bg2-viu-transparent.png,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-113233c953d182a8,thesis/images/bg3-viu-transparent.png,thesis,9009b8c6d3312f4810320f84cbe5a8f5a40df8526cb9e249816fa3e453c8ad2a,thesis/images/bg3-viu-transparent.png,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-af1f5e16ef917906,thesis/images/logo-viu-w.png,thesis,2cf56bd82a54a8e8edf09ad85db437f8792dfd6d80a50689550972252908b7fb,thesis/images/logo-viu-w.png,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-8bea9d3f0b70cb06,thesis/images/viu_cover_bg.jpg,thesis,11ae0f08af82369b4b104efdc42526bd9a8d9e3f3112bffee22faff041d39202,thesis/images/viu_cover_bg.jpg,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-970f8522537606ac,thesis/images/viu_header_logo.png,thesis,d7f291d34e3c8f03d7390f1942ba7dd5a413090bc0eeeb9279709ea3c23224db,thesis/images/viu_header_logo.png,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-3853f16318fa88b7,thesis/main.tex,thesis,53d2fc76cbef30bd713422d7764f76f9c65fa80580f6cffc96a7967e2f695d22,thesis/main.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-2ee4a4e328c68d75,thesis/README.md,thesis,3d00c88fba408a99f7bc8c939fe9c9fa2a82453a94d3da23caddcc339037d6f0,thesis/README.md,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-30bcaa2b00a2dcf1,thesis/references.bib,thesis,09112c67d8319ff2f184c671c8da973a81e7eda9b3c160b7b49c0d9cbfe22f10,thesis/references.bib,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-68c515ad4858dc4f,thesis/sections/.gitkeep,thesis,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,thesis/sections/.gitkeep,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Artefacto auxiliar o salida obsoleta; se regenera desde fuentes.
SRC-bd6074547994ecac,thesis/sections/appendices/01-reproducibility.tex,thesis,8a8ce55e485836147cb7a08a5fd34458957ffef4ef937baa919954e94fc607d4,thesis/sections/appendices/01-reproducibility.tex,no,thesis-appendix,selective-self-contained-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Prueba o material reproducible candidato al anexo VIU.
SRC-73f533fc157cbe5d,thesis/sections/appendices/02-sp0-proofs.tex,thesis,c2e78754e40cd08d65c5d39aaf6e451dc3fccd8f6cfc24b825e7f7e848ee874b,thesis/sections/appendices/02-sp0-proofs.tex,no,thesis-appendix,selective-self-contained-migration,SP1,C0-SP0;C1-SP0;C10-SP0;C12-SP0;C13-SP0;C7-SP0;C7B-SP0;C8-SP0,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C0-SP0;C1-SP0;C10-SP0;C12-SP0;C13-SP0;C7-SP0;C7B-SP0;C8-SP0,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,Prueba o material reproducible candidato al anexo VIU.
SRC-7d5fb8fe32ca59e9,thesis/sections/appendices/03-sp1-proofs.tex,thesis,cd297d70463be355c863c857b234f3be4b62f07bf6d15d3ae8ee38a1428b40b4,thesis/sections/appendices/03-sp1-proofs.tex,no,thesis-appendix,selective-self-contained-migration,SP1,C1A-SP1;C1B-SP1,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C1A-SP1;C1B-SP1,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,Prueba o material reproducible candidato al anexo VIU.
SRC-053da7832a7ba432,thesis/sections/appendices/04-sp2-proofs.tex,thesis,e4c300d3505801a0d78a470e306e25ffb8d4d62bf30328f350480a00661e1f8e,thesis/sections/appendices/04-sp2-proofs.tex,no,thesis-appendix,selective-self-contained-migration,SP1,C2A-SP2,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C2A-SP2,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,Prueba o material reproducible candidato al anexo VIU.
SRC-f6e5065a97644064,thesis/sections/appendices/05-sp3-proofs.tex,thesis,9624af96bfaa6463ab7ba0eab74f6ac4c469d009db1d60ce5267344249e0bdc0,thesis/sections/appendices/05-sp3-proofs.tex,no,thesis-appendix,selective-self-contained-migration,SP1,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,Prueba o material reproducible candidato al anexo VIU.
SRC-a7fcbd9dbbb37bb8,thesis/sections/appendices/06-sp4-proofs.tex,thesis,b80c7c1ac2639e2da54864b9722562725b95aeaf484183997d09ba966e312625,thesis/sections/appendices/06-sp4-proofs.tex,no,thesis-appendix,selective-self-contained-migration,SP2,C4A-SP4,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C4A-SP4,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,Prueba o material reproducible candidato al anexo VIU.
SRC-918c14748faa3cfd,thesis/sections/appendices/07-sp6-proofs.tex,thesis,e496683cb17668bfba1e69c5a2fbc3e9398f3eb5e8983606532ea9e8e8b2ce8b,thesis/sections/appendices/07-sp6-proofs.tex,no,thesis-appendix,selective-self-contained-migration,SP2,C6B-SP6;C6C-SP6,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C6B-SP6;C6C-SP6,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,Prueba o material reproducible candidato al anexo VIU.
SRC-f78f42306ea933fd,thesis/sections/appendices/08-sp7-proofs.tex,thesis,e66717f85020a64d44fb09ec599506d4f9ef36e12267c18eec558fd7ebb79c54,thesis/sections/appendices/08-sp7-proofs.tex,no,thesis-appendix,selective-self-contained-migration,SP3,C7B-SP7;C7D-SP7,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C7B-SP7;C7D-SP7,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,Prueba o material reproducible candidato al anexo VIU.
SRC-5448228675f2ff7b,thesis/sections/appendices/09-sp8-proofs.tex,thesis,f5b89ef531899e9b96ce82b46fd8ca28bf009d9664ab55c363ff9543dfd096de,thesis/sections/appendices/09-sp8-proofs.tex,no,thesis-appendix,selective-self-contained-migration,SP3,C6;C8B-SP8,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C6;C8B-SP8,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,Prueba o material reproducible candidato al anexo VIU.
SRC-b6b7399b195b1ba2,thesis/sections/frontmatter/00-cover.tex,thesis,e99bf1d9044bd6948acf5106cb02126f53415c1c452643413f17831bb2923f4e,thesis/sections/frontmatter/00-cover.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-6d9eaad8a42b0932,thesis/sections/frontmatter/01-summary.tex,thesis,d19700a3bcaba3973c9ef49c2c05fb3c2a11fffe7bcd04004032bd3530d8a2bf,thesis/sections/frontmatter/01-summary.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,Resumen derivado de resultados enlazados en sus secciones de origen; no es una fuente de evidencia independiente.,,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-0b8d5c4c4120e32d,thesis/sections/frontmatter/02-abstract.tex,thesis,adb7fc742666a4874f247139201ebd3f53ccd41e906038f6e1f78ee56f69e9fa,thesis/sections/frontmatter/02-abstract.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,Abstract derivado de resultados enlazados en sus secciones de origen; no es una fuente de evidencia independiente.,,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-103ccad28d22e2ab,thesis/sections/frontmatter/03-contents.tex,thesis,f8ffe1294af51a9497c0fef712b5a67ba196e63ceab235446729ce788dbc3037,thesis/sections/frontmatter/03-contents.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-ce08b2c03754f367,thesis/sections/frontmatter/04-nomenclature.tex,thesis,f98e7fffdfb25f7118a0dae47984a09952a15f947344a2970af08f9c0e9310f9,thesis/sections/frontmatter/04-nomenclature.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-945247e83320bed8,thesis/sections/mainmatter/01-introduction.tex,thesis,dd8d8e4c3dddffce980163b44df7f75ed1e610905dcae994c28e890b39382a83,thesis/sections/mainmatter/01-introduction.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,Encuadre y motivación bibliográfica; las citas se auditan por clave y los resultados propios se enlazan en sus fuentes de evidencia.,,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-adfa5a6bc0a5eb5b,thesis/sections/mainmatter/02-objectives.tex,thesis,d26670e38aacd2ebfbb7e83d0c42bbf207445bf9162a29186e2404e1a8342f9d,thesis/sections/mainmatter/02-objectives.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-97a7b5af80ed7347,thesis/sections/mainmatter/03-hypotheses.tex,thesis,0b8a2d5db17553614cf50cff8f13cd928e8d189cc9093f3ed7d5756bf8455e91,thesis/sections/mainmatter/03-hypotheses.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-4ca214302157daa0,thesis/sections/mainmatter/04-methodology.tex,thesis,aafea86f5fe35ae454026e176a2aaad96469125886f61384208b3319a99cfbd3,thesis/sections/mainmatter/04-methodology.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Declara modelo, protocolo y límites; no se usa como prueba de los resultados formales o empíricos que describe.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
